eventNumber clusterCharge clusterPE clusterMaxPE clusterChargeBalance clusterHits
208 0.0874244 71.7376 9.25621 0.204749 38
209 0.089495 74.0526 4.65687 0.147383 50
210 0.0160615 14.331 2.42274 0.312719 11
211 0.0205925 16.9888 2.96057 0.298275 14
212 0.0892874 76.8967 10.3866 0.226704 39
213 0.0771714 66.1522 12.173 0.242434 35
214 0.0736295 62.8591 4.31802 0.161023 43
215 0.0627639 54.2474 10.624 0.256923 35
218 0.113743 96.393 10.3197 0.19179 50
220 0.100451 83.946 6.39537 0.146195 59
221 0.0770152 64.3767 3.31318 0.135208 52
223 0.0824504 71.5385 12.4106 0.263696 27
225 0.0559958 47.7078 7.68857 0.238565 31
226 0.0125115 10.1206 1.63191 0.295245 12
228 0.0676205 58.7056 5.385 0.164683 42
229 0.0684729 61.7209 30.0218 0.492175 26
230 0.105322 88.5961 4.07915 0.132735 60
234 0.0847572 73.6074 11.2886 0.232299 32
241 0.0397614 37.3228 8.42915 0.29538 25
242 0.10879 89.7565 36.0708 0.413947 38
245 0.0827775 72.7107 37.8273 0.558607 23
246 0.0304051 24.8163 3.11704 0.261966 22
247 0.103124 85.6502 13.6082 0.246895 42
248 0.100327 81.5895 7.38737 0.210037 31
249 0.0587197 48.2016 4.5738 0.187875 31
250 0.0819628 66.2389 19.824 0.366921 23
252 0.0374711 29.7696 9.83902 0.3822 16
255 0.0805043 67.1063 9.8746 0.240512 38
256 0.0698069 61.0491 6.44847 0.167389 45
257 0.111468 92.2645 5.87847 0.156225 50
259 0.115406 95.3805 5.23846 0.143896 61
260 0.049649 40.3987 3.00099 0.182849 29
263 0.0795475 66.5125 4.86696 0.149896 47
264 0.0252449 21.4354 2.14327 0.243863 18
265 0.100823 85.0287 11.0774 0.199386 45
266 0.110181 90.2858 9.19353 0.161298 55
267 0.0921547 76.718 6.68574 0.201626 35
268 0.0594769 48.4519 6.09551 0.215914 29
270 0.0574171 46.2048 4.85507 0.206323 32
273 0.0565438 47.0045 7.42913 0.227164 31
274 0.0847395 63.4375 8.89598 0.21624 34
276 0.0776985 66.7107 7.32947 0.194503 38
278 0.0566723 51.8809 6.15756 0.229197 29
279 0.119523 97.1532 7.24563 0.158436 52
280 0.0227974 18.4874 5.41521 0.42588 10
282 0.103725 87.885 10.8677 0.176754 56
284 0.0960912 78.2314 7.57246 0.191243 45
285 0.11968 99.1364 10.352 0.185208 45
288 0.102877 84.4051 10.6976 0.201642 38
289 0.0110433 9.19485 2.72311 0.408418 8
291 0.0950451 79.1545 6.33656 0.182337 40
292 0.0751909 66.1633 13.1374 0.268253 30
293 0.0426375 34.6396 4.4398 0.237508 23
295 0.0578457 47.89 8.41604 0.262039 25
296 0.0905118 75.1698 8.66558 0.181818 48
298 0.0334066 27.8135 3.65066 0.25092 18
299 0.111523 96.206 14.8299 0.216801 43
300 0.139323 118.285 10.5205 0.14863 60
302 0.0910679 74.4754 9.22058 0.212325 35
304 0.106357 89.4908 4.97516 0.139915 51
306 0.0792603 67.2364 3.96613 0.145467 51
309 0.0785385 65.9986 8.55084 0.225915 30
310 0.0221805 20.1333 3.20878 0.26661 17
311 0.0367803 30.1098 3.89205 0.247667 22
312 0.0982944 79.2592 12.0401 0.198567 48
313 0.0661773 55.8798 5.80787 0.204514 36
315 0.0331361 25.3567 5.12984 0.323838 18
317 0.051462 43.3508 9.88624 0.302149 27
318 0.0967435 80.1229 8.54819 0.184798 45
320 0.127209 109.313 8.39016 0.155688 58
321 0.0393642 33.9896 5.13893 0.248356 23
322 0.0422725 33.0623 4.26336 0.252812 23
323 0.102897 90.5804 5.37704 0.132723 62
324 0.119436 98.301 13.723 0.184258 45
326 0.00561761 5.03722 1.38628 0.459531 6
327 0.0905708 75.4318 6.68035 0.179407 45
329 0.086283 70.2004 14.6015 0.269798 33
332 0.070893 59.9415 7.71204 0.207318 32
333 0.0260351 22.2985 4.26225 0.287135 19
334 0.0316083 26.5444 4.05672 0.257756 20
336 0.023695 19.5185 2.43573 0.253538 17
340 0.0909378 74.2159 6.18554 0.177015 44
341 0.0928292 74.9649 9.36157 0.189386 43
343 0.11479 97.8816 7.71948 0.152698 52
346 0.0714832 62.8683 8.2099 0.175942 49
347 0.0484361 39.3701 6.72174 0.257978 25
349 0.0539617 44.9339 4.97927 0.210114 27
350 0.102472 85.3222 12.386 0.182336 56
351 0.0248729 21.4313 7.51561 0.387842 15
353 0.054087 44.053 9.38925 0.284757 24
354 0.0977134 83.3519 7.44564 0.148053 55
355 0.011655 9.40306 1.15121 0.283055 12
357 0.0738668 61.2135 4.4832 0.148114 46
358 0.037983 32.2503 2.56917 0.187421 28
360 0.0096453 7.83455 1.71346 0.33959 10
361 0.00602047 5.67602 1.58005 0.45146 5
362 0.0502004 41.9439 3.31274 0.187514 33
363 0.0619101 50.1529 4.20152 0.187324 35
364 0.10627 88.1529 8.60733 0.186068 50
365 0.0851751 67.3152 12.1462 0.237813 33
367 0.11413 94.2902 5.7787 0.142233 55
368 0.0440387 38.7217 7.36356 0.262391 25
369 0.0591175 52.112 10.397 0.25934 28
370 0.034439 29.2079 2.08339 0.193891 26
375 0.0710889 60.8412 6.27572 0.196585 41
377 0.0874379 67.8563 9.74252 0.196713 46
378 0.0702732 58.8976 10.3582 0.231836 36
379 0.0648343 52.2287 8.77581 0.224617 32
381 0.0717334 58.5789 14.534 0.271864 34
383 0.0821147 73.2386 11.5836 0.237819 35
384 0.0597846 49.9465 3.1807 0.191706 29
385 0.065701 56.3389 9.0392 0.269892 26
387 0.11938 101.846 4.48566 0.118892 67
388 0.0801386 67.2232 6.37548 0.18737 36
393 0.126266 105.839 8.83817 0.181569 46
394 0.0534754 43.902 4.76326 0.206099 30
395 0.0749631 64.93 6.77437 0.205998 40
396 0.0613072 52.9275 11.9427 0.284156 27
397 0.093587 80.777 6.24916 0.162397 47
398 0.0774638 63.3063 23.0787 0.400802 27
399 0.0923259 78.1718 9.10171 0.179372 47
400 0.0421297 35.5613 4.02458 0.202311 27
401 0.0960768 81.5505 8.88924 0.1922 45
402 0.0387224 32.5493 6.38208 0.260762 26
405 0.0594042 48.3007 8.15253 0.22512 30
406 0.0903784 75.4385 5.07263 0.153439 52
408 0.120467 99.1094 4.84706 0.14253 61
410 0.022536 19.0473 3.07122 0.299174 15
411 0.099695 85.8956 8.36871 0.161986 52
412 0.0204904 16.3598 2.92748 0.289919 13
413 0.0522129 42.7798 5.64719 0.237044 27
415 0.0327417 25.6447 3.98452 0.248349 21
418 0.0818012 68.1856 10.198 0.238926 34
419 0.0750109 62.5213 9.5558 0.241605 36
420 0.040131 33.1646 3.75471 0.214728 32
423 0.0359379 30.8474 6.1143 0.300252 18
427 0.0155627 14.6921 3.26631 0.318751 12
430 0.10624 90.9555 8.5024 0.193966 37
431 0.0632873 50.8613 4.6019 0.180698 35
432 0.0568232 48.7059 3.51115 0.162251 40
435 0.0480597 41.6306 6.32062 0.23667 26
436 0.0912617 76.3307 4.58726 0.156602 46
437 0.0649063 57.0411 7.70769 0.208538 38
438 0.0689201 57.9768 7.22674 0.202659 34
439 0.0998315 83.3875 7.17716 0.18118 40
442 0.0139573 11.7004 2.65197 0.379959 9
443 0.011223 9.23235 2.41725 0.3939 7
445 0.105212 90.1433 11.6764 0.191464 49
450 0.102933 83.4876 7.55471 0.185158 42
451 0.0507258 45.6595 5.08999 0.215771 26
452 0.0644338 55.131 5.91589 0.176066 41
453 0.0734749 59.7814 24.2046 0.42791 25
454 0.060186 47.9692 6.1522 0.187293 38
455 0.12807 108.667 9.37201 0.188888 51
456 0.11066 91.2689 6.08427 0.13799 54
457 0.0734097 61.3532 8.37813 0.194473 38
458 0.0446703 41.8892 12.1836 0.327563 24
459 0.0414177 38.4562 6.90391 0.269848 22
461 0.0542376 43.6959 4.57544 0.216529 32
462 0.0616282 50.8766 9.19014 0.275938 26
465 0.0311891 27.3073 5.11091 0.280717 19
466 0.0297201 24.6444 4.02893 0.241745 21
468 0.0178672 15.2147 2.08956 0.30172 15
469 0.068139 56.8209 4.50052 0.170612 39
470 0.0599293 49.3504 11.5809 0.279217 25
472 0.0505509 42.5489 4.33501 0.19906 30
473 0.0744893 61.4592 3.9228 0.163073 43
474 0.099313 82.2853 7.39052 0.169938 51
475 0.0642386 54.8473 4.92843 0.176713 37
477 0.0568436 47.5417 4.58202 0.183897 38
478 0.135215 114.406 26.7533 0.316602 33
479 0.0908975 74.7444 10.1986 0.217626 34
480 0.0678958 58.5361 15.8277 0.351789 23
481 0.0601186 51.9325 6.29369 0.205794 35
482 0.0904598 75.3389 9.95304 0.210034 37
483 0.0349348 28.6903 4.43872 0.271212 17
484 0.0313628 25.9628 3.92159 0.249173 23
485 0.0236455 20.385 6.9616 0.458981 12
487 0.0442793 38.104 7.21046 0.265847 28
488 0.0734266 62.3509 4.84692 0.164156 41
494 0.0948455 79.1731 7.7859 0.197597 34
496 0.0909176 80.5739 8.03459 0.199623 45
497 0.0447176 38.4768 4.49546 0.197745 29
499 0.0448384 36.9747 9.75988 0.341885 18
501 0.0338966 27.3052 4.43839 0.26893 20
502 0.1048 88.4982 9.90282 0.20039 38
504 0.0962604 80.3805 41.4586 0.519932 29
505 0.111299 94.7024 7.85893 0.172709 49
506 0.108806 90.8661 5.84118 0.156537 46
508 0.0706555 59.522 14.8775 0.314168 23
510 0.0106443 9.55867 2.19913 0.361691 10
511 0.0628943 54.7238 5.4228 0.190969 39
512 0.0481462 41.4115 2.53845 0.168956 34
513 0.12772 110.154 13.0154 0.161651 63
514 0.0553509 49.4125 7.8328 0.296134 22
515 0.0615462 52.4905 5.52485 0.200248 38
516 0.0875006 72.9094 5.91106 0.16178 46
517 0.0636859 50.6027 6.27132 0.196998 37
519 0.0575192 47.6644 5.18585 0.184939 33
521 0.00923486 7.6474 2.00953 0.39999 7
522 0.0733682 60.5056 7.28096 0.191266 40
524 0.107877 87.8036 13.2639 0.241704 37
526 0.0540515 44.3056 3.83814 0.205397 27
528 0.0633022 52.4666 3.37786 0.163867 39
529 0.093664 78.2896 7.08222 0.172475 46
531 0.0983478 84.3191 7.99256 0.195759 45
535 0.130133 109.03 6.25321 0.135367 61
538 0.0414565 35.1785 4.15591 0.208086 28
540 0.0458964 38.2435 4.1803 0.206271 28
543 0.0607905 49.5415 4.97542 0.207339 34
544 0.0932862 78.0389 20.7375 0.33232 28
545 0.0907322 77.4064 8.93662 0.227579 32
546 0.0961864 79.3788 7.88449 0.161348 47
547 0.102804 85.4096 5.99495 0.133023 60
548 0.0661265 54.0233 4.56202 0.177967 37
549 0.0122288 12.3298 3.31569 0.423956 7
550 0.0689461 57.2707 4.90806 0.173743 39
551 0.0165993 14.1677 3.86327 0.37269 12
553 0.0698438 58.7934 3.13306 0.159012 43
554 0.0203433 17.4359 4.96509 0.391327 10
555 0.0984112 83.8345 5.67879 0.160919 48
556 0.127643 100.847 13.4221 0.223989 35
557 0.0259061 22.3331 4.13648 0.275772 17
558 0.0786034 66.8004 8.49491 0.174123 45
559 0.0308946 24.8624 3.85112 0.259864 19
560 0.0694677 63.8249 12.1726 0.245576 37
561 0.109676 92.8793 10.715 0.181398 46
563 0.0650182 54.3073 27.5586 0.515627 23
564 0.0495019 41.6878 10.6268 0.288857 26
568 0.0153355 12.8945 2.4527 0.331867 11
573 0.0136682 11.6679 3.75744 0.411117 8
574 0.0202885 16.4807 3.0349 0.303737 14
575 0.0874172 77.6735 14.3343 0.292576 31
577 0.0900646 76.1764 13.9937 0.262741 29
579 0.0937611 80.1616 19.7434 0.285874 37
583 0.134263 111.774 8.45972 0.146615 63
584 0.132045 108.871 11.0216 0.154573 57
585 0.0854508 70.0942 5.35484 0.153565 47
586 0.0785471 69.9705 11.2968 0.243029 37
588 0.0785751 64.2225 8.32456 0.216933 36
589 0.0944437 79.5976 7.55186 0.185713 44
592 0.0529485 44.4498 8.34303 0.259575 28
593 0.120208 98.4101 15.7014 0.233861 46
594 0.0248127 20.8379 2.93945 0.237585 21
595 0.0493602 41.1789 5.92275 0.208575 33
596 0.102848 86.1013 7.30827 0.16305 52
597 0.0131573 11.4052 1.55899 0.302988 11
600 0.0276983 24.1274 2.29917 0.232429 19
602 0.00972026 7.37941 1.42491 0.377075 7
603 0.0632601 54.4696 5.68282 0.194255 34
605 0.0319988 26.1626 2.50198 0.210315 24
606 0.125166 103.099 9.97045 0.16835 57
607 0.105256 91.9463 6.30341 0.160034 53
608 0.0572732 48.3848 6.57802 0.22797 26
609 0.119197 98.6692 5.18773 0.138636 58
610 0.0122062 10.3022 1.39833 0.304035 11
611 0.0850321 72.456 10.6637 0.207829 38
613 0.0941044 78.3019 9.39268 0.210942 35
615 0.0753411 63.0012 7.75838 0.211996 34
616 0.113002 95.3033 5.10423 0.134628 56
617 0.0126858 10.4759 2.20815 0.332994 10
618 0.0951941 78.9853 13.982 0.248114 38
619 0.0359538 31.3027 2.68643 0.193193 28
620 0.020146 18.2049 1.97301 0.263222 15
621 0.0900164 75.9033 14.2522 0.232812 40
622 0.0940826 78.5904 4.50586 0.151884 51
623 0.0954592 80.4763 8.01785 0.186032 42
624 0.0354185 27.7103 3.50489 0.217357 28
626 0.092747 75.7748 6.26357 0.199217 39
627 0.0733637 62.8386 6.64214 0.198892 36
630 0.0666018 56.2468 3.02599 0.157151 39
631 0.0838361 70.4657 11.1432 0.208836 42
632 0.114577 95.5914 4.07322 0.12321 62
633 0.0177315 13.4445 2.19394 0.27162 15
634 0.00760722 6.69713 1.26097 0.386383 7
635 0.103114 83.8172 6.96331 0.147878 56
637 0.0673966 56.2394 5.27915 0.192366 37
638 0.0674077 54.1947 11.1005 0.314061 25
640 0.0292467 24.5352 17.1129 0.701502 10
642 0.0128345 11.2746 2.7306 0.353465 9
643 0.110081 91.381 5.04634 0.139608 56
644 0.0631978 54.1486 6.50575 0.196401 33
645 0.0286794 23.1017 3.79315 0.26887 17
647 0.0876922 68.8728 11.5184 0.262584 26
648 0.00541234 4.38371 1.19188 0.466021 5
651 0.0569042 46.3123 3.24588 0.191229 31
654 0.12578 104.989 11.4371 0.178924 53
657 0.0669252 56.3792 6.78205 0.201041 34
659 0.0194347 15.7112 2.69433 0.293852 14
660 0.0214958 17.2947 1.61522 0.242712 16
661 0.0121611 10.4583 3.52714 0.419691 8
662 0.0984154 82.559 8.19497 0.162392 52
663 0.10264 82.3921 8.49991 0.21784 38
664 0.0349602 29.8558 2.88711 0.214507 24
666 0.0468259 39.5905 6.48178 0.270455 19
670 0.00983419 8.07971 1.8034 0.449787 7
671 0.0688955 57.3409 6.98788 0.201233 37
672 0.0613087 52.8798 3.76106 0.176806 40
673 0.0761607 61.1196 8.14674 0.231984 29
674 0.0925819 73.0695 4.93358 0.153006 46
675 0.103631 85.9624 6.29923 0.152028 52
676 0.0560541 46.8595 7.10582 0.214853 30
677 0.0435375 37.782 3.05757 0.180419 32
678 0.0695756 57.308 5.54352 0.163356 39
679 0.0225661 18.4188 2.59831 0.284711 15
681 0.0609968 52.7381 7.71463 0.204764 38
682 0.0957899 80.9364 6.98994 0.159556 47
685 0.0756568 62.9265 12.438 0.287826 26
686 0.109699 91.8983 5.88466 0.15205 51
687 0.0943542 82.6258 5.7651 0.163823 52
689 0.0795096 65.0423 5.53954 0.151024 48
690 0.125264 106.647 7.14584 0.147979 61
691 0.0697308 59.0146 10.8239 0.264228 30
692 0.0615603 51.2417 4.25077 0.187331 38
693 0.125984 104.058 11.3971 0.161721 58
694 0.0461871 37.8338 6.15548 0.245559 26
695 0.100224 82.8959 8.12359 0.164543 48
696 0.107277 93.5878 12.6036 0.177476 61
702 0.0679915 58.2478 6.16626 0.176259 43
703 0.0956902 80.7082 6.35816 0.167629 45
705 0.0944644 80.966 12.5073 0.225559 39
707 0.0413398 32.1712 6.61638 0.279862 20
708 0.0507376 42.6075 3.76863 0.181206 36
709 0.0475403 36.436 5.37018 0.255107 23
710 0.0719361 60.9404 13.0705 0.282506 28
711 0.0264807 24.9056 4.02693 0.259854 19
714 0.0290177 24.117 2.52711 0.233788 21
715 0.0504629 45.1552 3.38601 0.200694 30
716 0.0605001 49.2402 5.69964 0.223281 30
719 0.0814324 69.3147 11.0711 0.244186 32
720 0.10152 84.1795 6.6823 0.139746 60
722 0.0431762 35.0888 3.0139 0.181537 31
723 0.0826634 70.1665 12.2879 0.248352 37
724 0.103948 84.79 10.5182 0.203366 41
727 0.0702625 57.87 4.56322 0.192554 35
728 0.0526096 44.1202 8.91714 0.260423 25
729 0.069317 60.6676 9.00733 0.231561 34
730 0.0164625 14.33 2.52507 0.309508 13
731 0.0235813 20.9906 1.70918 0.209868 22
732 0.121791 97.7623 19.6006 0.239298 48
733 0.0559493 44.0833 7.63731 0.281017 22
734 0.0118826 10.3015 2.12173 0.360464 9
735 0.102791 84.6836 7.99689 0.147242 57
736 0.0573558 46.6795 6.91292 0.243901 27
737 0.0760279 63.7124 8.99917 0.225369 31
739 0.108043 93.823 13.9182 0.206594 40
740 0.012501 10.7642 1.50404 0.342378 11
742 0.0639578 52.411 7.09843 0.24733 26
743 0.00875924 7.273 2.67927 0.482151 6
745 0.0336524 27.8639 10.9413 0.44085 12
747 0.0793981 67.248 17.8353 0.33654 28
749 0.0628898 53.5455 15.0122 0.338195 23
754 0.0580555 48.3824 4.50289 0.205609 31
756 0.0542956 45.8412 4.34702 0.175484 35
757 0.0317002 26.577 4.3016 0.254085 19
758 0.105554 84.1563 10.4203 0.218305 34
759 0.0093134 8.00528 1.71268 0.384691 8
760 0.0738483 60.3151 4.27921 0.164344 48
761 0.0867752 74.5253 10.6395 0.218404 42
762 0.0605285 51.0373 6.224 0.212265 34
764 0.0508252 42.8846 5.87076 0.241137 23
766 0.0387079 33.2995 2.69896 0.18847 26
768 0.103285 88.4481 9.95191 0.17573 47
770 0.0889372 76.4678 12.2813 0.214378 40
773 0.0797298 64.9646 8.60098 0.201178 36
776 0.0740918 59.5758 21.576 0.400551 27
778 0.0815402 68.7823 6.46292 0.172704 46
780 0.0766216 63.5643 6.59438 0.195351 39
781 0.0126984 9.95627 1.90826 0.327209 11
782 0.101395 85.7948 12.6978 0.232264 43
783 0.0392872 33.3248 8.33646 0.328645 20
784 0.0386918 32.3842 5.78002 0.27764 20
785 0.0199417 15.4989 3.55876 0.318717 14
787 0.08371 67.3462 10.5054 0.248534 31
789 0.107268 87.0729 8.59238 0.222508 36
790 0.0231113 19.2578 2.30432 0.240318 18
791 0.0753899 62.1392 8.76204 0.202221 41
792 0.0918344 77.4801 8.04 0.184559 43
793 0.0833647 68.7612 7.24951 0.201109 41
795 0.0581646 47.677 9.54374 0.245712 33
797 0.01497 12.8896 2.57388 0.33262 10
799 0.0866331 69.8049 8.78847 0.197606 37
800 0.124836 104.648 12.2608 0.169677 58
803 0.0659267 65.0201 29.4442 0.485364 19
806 0.090295 76.9021 12.8235 0.264726 41
807 0.128233 110.159 13.0914 0.180661 53
808 0.0367857 31.9591 6.31741 0.298614 16
809 0.123743 102.84 7.09765 0.138488 63
810 0.0870486 73.0565 8.08026 0.196721 41
812 0.0606138 52.798 12.0516 0.283336 28
813 0.0998498 86.7372 15.2908 0.222951 47
814 0.0615284 53.9887 6.38511 0.205887 30
817 0.123668 103.053 12.4954 0.162029 64
818 0.0565037 47.1868 12.3509 0.311027 26
823 0.068621 57.6587 12.3433 0.280814 31
825 0.0904507 75.9162 5.67536 0.147952 52
826 0.0587622 55.1225 12.2046 0.338552 21
827 0.0905165 78.4228 9.13649 0.196642 48
829 0.0281799 23.3692 3.3327 0.280955 18
830 0.0492172 52.8467 14.238 0.325487 26
832 0.0893221 74.3178 9.98228 0.192325 49
833 0.111156 96.8782 6.88863 0.149321 55
834 0.0253804 21.0443 3.80439 0.33261 13
835 0.00977828 8.15023 1.54399 0.380599 7
836 0.0312543 26.1194 5.8171 0.310042 16
840 0.0828722 72.7109 6.16765 0.185566 45
841 0.122476 99.3442 8.00963 0.161724 57
842 0.0668062 53.9271 14.2015 0.33065 22
843 0.0420332 34.2994 4.05784 0.209516 26
844 0.111709 93.6477 17.2445 0.217124 46
845 0.0447663 36.0884 4.0803 0.231479 26
846 0.101406 81.513 9.69003 0.198575 42
847 0.0177607 16.6691 2.30969 0.279722 14
849 0.00956144 7.82353 2.16802 0.402615 7
850 0.125705 103.756 5.26172 0.139898 59
851 0.0422451 32.1127 7.58092 0.320537 20
852 0.0816015 66.3952 11.2564 0.268121 28
853 0.0491636 41.5614 2.57467 0.173609 33
854 0.0873746 73.293 6.13936 0.161713 42
857 0.1002 90.3612 6.53721 0.152434 55
858 0.103631 84.3465 7.02266 0.164818 56
861 0.0745304 58.9747 5.01921 0.174464 36
862 0.0561575 47.6361 11.6762 0.296904 27
864 0.065159 55.0718 8.73215 0.254556 24
865 0.0892669 74.6549 12.2567 0.2056 46
866 0.11175 93.9677 7.97468 0.144614 64
867 0.0467688 39.2727 4.62733 0.200116 30
868 0.126565 104.867 7.04895 0.145634 62
869 0.100285 87.3503 6.96116 0.157434 51
870 0.0196738 15.5463 1.93251 0.261823 15
871 0.0179581 14.6105 1.84109 0.267294 15
873 0.0883534 75.4619 9.46235 0.185464 44
874 0.068599 56.7756 4.57355 0.181795 35
875 0.0420229 35.3968 5.29091 0.250723 28
876 0.0403425 34.3025 9.64145 0.338187 22
