EventNumber Channel hitT hitX hitY hitZ hitQ hitPE
251 426 2 -0.938199 1.00742 0.554067 0.000697649 0.644182
251 435 14 -0.274461 0.157547 -1.04804 0.00113943 0.906466
251 460 8 -0.270611 1.00711 1.05673 0.00120383 0.973186
251 462 6 0.268889 0.154889 1.05277 0.001521 1.14275
253 335 0 -0.445549 -1.55989 0.121155 0.00455285 3.48611
253 343 4 0.148044 -1.55989 -0.473932 0.00111435 0.819376
253 377 26 0.980773 -0.260593 0.610842 0.00112328 1.02582
253 391 10 -0.599435 -0.250127 -0.989945 0.000974784 0.81232
253 402 10 -0.989842 -0.264831 0.590253 0.00113222 1.24284
253 403 14 -0.986931 0.602692 -0.597985 0.0011299 1.31537
253 406 20 0.277282 -0.254911 1.1262 0.00116389 0.828395
253 418 2 -0.941372 -1.14774 -0.540199 0.000420588 0.350198
253 424 6 -1.05665 0.15471 0.259726 0.00175437 1.424
253 433 2 0.550774 -1.13919 -0.943521 0.00295455 2.55584
253 434 4 0.27818 -1.14058 -1.05805 0.00125354 1.10933
253 435 6 -0.274461 0.157547 -1.04804 0.00139973 1.11355
253 439 6 0.273834 -0.712012 -1.0643 0.00160404 1.31911
255 335 6 -0.445549 -1.55989 0.121155 0.00278801 2.13477
255 337 2 0.191253 -1.55989 0.779463 0.00138031 0.92021
255 339 0 -0.319072 -1.55989 0.636598 0.00246565 2.20936
255 340 4 0.389117 -1.55656 0.5811 0.000537922 0.43912
255 348 0 0.593255 -1.55989 0.381869 0.00174194 1.388
255 379 6 1.12145 -0.680034 -0.27666 0.0015308 1.24456
255 397 16 -1.12599 0.602282 0.263394 0.00172271 1.4416
255 401 20 -1.12268 -0.263086 -0.275456 0.00099706 0.893423
255 418 6 -0.941372 -1.14774 -0.540199 0.0012741 1.06087
255 436 6 -0.274461 -1.14543 -1.04804 0.00242403 2.06301
255 439 34 0.273834 -0.712012 -1.0643 0.000640351 0.526604
255 452 6 0.930484 -1.14666 0.567959 0.00156302 1.14089
255 454 4 1.05467 -1.14426 -0.266429 0.00110892 0.959276
255 458 6 0.940467 -0.705865 -0.553142 0.000980216 0.787955
256 332 14 -0.643413 -1.55989 0.319517 0.00123391 1.0369
256 360 12 -0.468627 1.50284 -0.666452 0.00272614 2.10675
256 382 4 0.940467 0.15453 -0.553142 0.000830871 0.564067
256 388 4 -0.271416 -0.248554 -1.12762 0.00013712 0.111753
256 392 6 0.595539 -0.685606 -0.995765 0.00142132 1.26564
256 433 6 0.550774 -1.13919 -0.943521 0.000779571 0.67437
256 458 4 0.940467 -0.705865 -0.553142 0.000591176 0.475222
256 463 10 -0.549445 0.154402 0.936792 0.00153091 1.32891
259 351 20 0.67025 -1.55989 -0.355213 0.00137394 1.0284
259 383 8 0.27232 0.603652 -1.12871 0.000995026 0.808964
259 393 14 -0.548115 0.157547 -0.938666 0.00119257 0.792404
259 400 6 -0.989842 0.602282 0.590253 0.00301396 2.63919
259 408 12 -0.59746 -0.716475 0.985545 0.00133109 1.28113
259 410 2 -0.273005 0.60204 1.12638 0.00657681 5.382
259 412 8 -0.273005 -0.264034 1.12638 0.000787999 0.668362
259 414 10 0.266799 -0.692491 1.12485 0.000730811 0.661367
259 415 0 0.272041 0.602422 1.12552 0.00164654 1.75724
259 425 2 -1.05524 0.151641 -0.26962 0.000848005 0.661471
259 426 10 -0.938199 1.00742 0.554067 0.00104574 0.965594
259 428 2 -0.270611 0.154402 1.05673 0.000776906 0.647422
259 447 18 -0.267873 -0.711104 1.05881 0.00104942 0.866577
259 451 14 1.04949 0.158655 0.295542 0.00168655 1.36232
260 344 10 -0.0498202 -1.55989 -0.27557 0.001093 0.969829
260 357 6 -0.81581 1.49826 -0.136478 0.000851501 0.511412
260 361 8 0.483502 1.50132 -0.677697 0.000966001 1.03537
260 395 8 -1.12497 -0.692034 0.261124 0.00140165 1.2146
260 397 0 -1.12599 0.602282 0.263394 0.00605634 5.06807
260 400 4 -0.989842 0.602282 0.590253 0.00185674 1.62586
260 402 4 -0.989842 -0.264831 0.590253 0.000808109 0.887057
260 403 10 -0.986931 0.602692 -0.597985 0.000747205 0.869854
260 404 4 -0.938199 0.15471 0.554067 0.00210051 1.56404
260 411 6 -0.592554 0.60204 0.988542 0.000841378 0.80669
260 418 24 -0.941372 -1.14774 -0.540199 0.00113392 0.944147
260 428 8 -0.270611 0.154402 1.05673 0.00100345 0.83621
260 441 18 0.550774 0.156461 -0.943521 0.00112093 0.938802
260 449 10 1.04523 -0.711149 0.279606 0.000147327 0.118908
260 460 4 -0.270611 1.00711 1.05673 0.0010272 0.830395
261 343 6 0.148044 -1.55989 -0.473932 0.00221927 1.63182
261 344 4 -0.0498202 -1.55989 -0.27557 0.00124211 1.10214
261 368 8 -0.00571435 1.49826 -0.291243 0.00176533 1.14113
261 382 8 0.940467 0.15453 -0.553142 0.000871753 0.591822
261 385 6 -0.267693 -0.680675 -1.13026 0.002028 1.77427
261 389 6 0.596843 0.603652 -0.995037 0.00169718 1.41314
261 392 4 0.595539 -0.685606 -0.995765 0.00182545 1.62551
261 403 36 -0.986931 0.602692 -0.597985 0.000626141 0.728919
261 418 10 -0.941372 -1.14774 -0.540199 0.000875535 0.729005
261 420 8 -0.938199 -0.715151 0.554067 0.00138843 1.29277
261 434 4 0.27818 -1.14058 -1.05805 0.00102732 0.90913
261 436 6 -0.274461 -1.14543 -1.04804 0.000821716 0.699333
261 439 2 0.273834 -0.712012 -1.0643 0.00139682 1.1487
261 440 12 0.276007 0.156461 -1.06118 0.000801536 0.692771
264 382 12 0.940467 0.15453 -0.553142 0.00246904 1.6762
264 398 18 -1.12268 0.602692 -0.275456 0.000828649 0.699282
264 404 10 -0.938199 0.15471 0.554067 0.00182121 1.35607
264 405 2 0.553883 0.154889 0.93738 0.000727846 0.609586
264 407 0 0.602362 -0.257622 0.984375 0.00733461 6.69216
264 408 10 -0.59746 -0.716475 0.985545 0.00135235 1.30159
264 412 10 -0.273005 -0.264034 1.12638 0.00114216 0.968754
264 414 6 0.266799 -0.692491 1.12485 0.00059813 0.541294
264 434 10 0.27818 -1.14058 -1.05805 0.000648073 0.573516
265 338 6 0.0766569 -1.55989 0.239873 0.00123012 0.982523
265 344 2 -0.0498202 -1.55989 -0.27557 0.00160602 1.42504
265 376 8 1.11571 -0.268439 0.278947 0.00244981 2.1119
265 427 8 -1.05098 -1.14774 -0.277048 0.00243148 2.09249
265 454 2 1.05467 -1.14426 -0.266429 0.00125786 1.08812
267 332 0 -0.643413 -1.55989 0.319517 0.00204008 1.71436
267 341 4 -0.121207 -1.55989 0.438236 0.00138428 1.03537
267 365 18 0.813602 1.49826 0.149082 0.00159239 1.23155
267 377 8 0.980773 -0.260593 0.610842 0.00204961 1.87179
267 405 28 0.553883 0.154889 0.93738 0.000928443 0.777591
267 417 2 -1.05665 -1.14088 0.259726 0.0017972 1.57373
267 419 2 -1.04673 -0.712828 -0.284475 0.00155262 1.29709
267 432 10 -0.547101 -0.704891 -0.948009 0.00112923 0.865313
267 433 12 0.550774 -1.13919 -0.943521 0.000974165 0.842703
267 450 10 0.930484 0.166217 0.567959 0.00199389 1.70127
267 451 12 1.04949 0.158655 0.295542 0.00132136 1.06733
267 457 22 1.05467 0.15453 -0.266429 0.000983106 0.744213
268 357 10 -0.81581 1.49826 -0.136478 0.000656524 0.394309
268 358 2 -0.685076 1.49826 -0.463513 0.00387508 5.56764
268 360 8 -0.468627 1.50284 -0.666452 0.00106253 0.821117
268 361 6 0.483502 1.50132 -0.677697 0.000419973 0.450132
268 365 8 0.813602 1.49826 0.149082 0.0017005 1.31516
268 374 20 0.980274 -0.683454 0.609862 0.000570549 0.491006
268 384 4 -0.601978 0.606756 -0.985573 0.0035178 2.93885
268 403 4 -0.986931 0.602692 -0.597985 0.000543324 0.632507
268 421 16 -0.941372 0.158238 -0.540199 0.00113235 0.952352
268 438 2 0.550774 1.00917 -0.943521 0.00107726 0.863882
268 438 12 0.550774 1.00917 -0.943521 0.00142643 1.14389
272 357 4 -0.81581 1.49826 -0.136478 0.00369805 2.22105
272 358 4 -0.685076 1.49826 -0.463513 0.0020691 2.97285
272 360 2 -0.468627 1.50284 -0.666452 0.00898858 6.94635
272 368 8 -0.00571435 1.49826 -0.291243 0.000534207 0.345318
272 379 14 1.12145 -0.680034 -0.27666 0.00124123 1.00913
272 384 10 -0.601978 0.606756 -0.985573 0.000636631 0.531856
272 404 8 -0.938199 0.15471 0.554067 0.000740551 0.551415
272 422 6 -0.941372 1.00794 -0.540199 0.00127907 0.986178
272 440 12 0.276007 0.156461 -1.06118 0.00162752 1.40668
273 371 0 -0.296992 1.49826 -0.000172272 0.000582428 0.377954
273 375 14 1.11571 0.603541 0.278947 0.0013074 1.09406
273 389 18 0.596843 0.603652 -0.995037 0.000301805 0.251295
273 391 10 -0.599435 -0.250127 -0.989945 0.00153996 1.2833
273 393 10 -0.548115 0.157547 -0.938666 0.00100588 0.668358
273 397 0 -1.12599 0.602282 0.263394 0.00735036 6.15093
273 400 2 -0.989842 0.602282 0.590253 0.00141949 1.24299
273 403 4 -0.986931 0.602692 -0.597985 0.00107422 1.25054
273 412 18 -0.273005 -0.264034 1.12638 0.00163176 1.38402
273 424 26 -1.05665 0.15471 0.259726 0.000970227 0.787522
273 428 84 -0.270611 0.154402 1.05673 0.0014109 1.17575
273 451 12 1.04949 0.158655 0.295542 0.00167703 1.35463
276 339 12 -0.319072 -1.55989 0.636598 0.000714283 0.640039
276 341 12 -0.121207 -1.55989 0.438236 0.00253792 1.89822
276 347 2 0.274521 -1.55989 0.0415112 0.00126387 0.92795
276 348 2 0.593255 -1.55989 0.381869 0.000819334 0.652855
276 376 6 1.11571 -0.268439 0.278947 0.00228414 1.96909
276 378 6 1.12208 -0.256895 -0.275446 0.00201172 1.72237
276 410 30 -0.273005 0.60204 1.12638 0.00189787 1.55308
276 450 4 0.930484 0.166217 0.567959 0.000727693 0.620898
276 453 2 1.04736 -1.14666 0.287574 0.00155924 1.3465
277 356 8 -0.679305 1.50259 0.476572 0.00274943 2.76881
277 369 4 0.150493 1.49826 0.813342 0.000986786 1.23041
277 400 8 -0.989842 0.602282 0.590253 0.00125328 1.09745
277 404 62 -0.938199 0.15471 0.554067 0.00190364 1.41745
277 405 0 0.553883 0.154889 0.93738 0.00267743 2.2424
277 407 6 0.602362 -0.257622 0.984375 0.000821162 0.749236
277 417 8 -1.05665 -1.14088 0.259726 0.00108196 0.947421
277 428 6 -0.270611 0.154402 1.05673 0.00158604 1.3217
277 452 8 0.930484 -1.14666 0.567959 0.000502468 0.366765
279 359 2 -0.151149 1.49826 -0.81322 0.000362707 1.72718
279 360 6 -0.468627 1.50284 -0.666452 0.00235614 1.82082
279 361 4 0.483502 1.50132 -0.677697 0.00482274 5.16907
279 373 10 1.12177 0.602141 -0.276053 0.00155337 1.33566
279 382 18 0.940467 0.15453 -0.553142 0.000531884 0.361089
279 386 0 -0.269554 0.604503 -1.12894 0.00518017 4.30247
279 407 18 0.602362 -0.257622 0.984375 0.000638537 0.582606
279 422 4 -0.941372 1.00794 -0.540199 0.00166273 1.28198
283 332 8 -0.643413 -1.55989 0.319517 0.001273 1.06975
283 372 8 0.980524 0.603541 0.610352 0.00195437 1.404
283 379 16 1.12145 -0.680034 -0.27666 0.00042057 0.341927
283 429 2 -0.273348 -1.1537 1.05465 0.000542345 0.472426
284 361 12 0.483502 1.50132 -0.677697 0.00122911 1.31737
284 365 8 0.813602 1.49826 0.149082 0.000874324 0.676198
284 371 12 -0.296992 1.49826 -0.000172272 0.000944347 0.612815
284 375 2 1.11571 0.603541 0.278947 0.00191998 1.60668
284 376 4 1.11571 -0.268439 0.278947 0.00527816 4.55014
284 379 16 1.12145 -0.680034 -0.27666 0.00148381 1.20635
284 380 8 0.987308 0.602141 -0.6027 0.00159412 1.43485
284 387 4 0.27232 -0.255616 -1.12871 0.00218436 1.67898
284 389 6 0.596843 0.603652 -0.995037 0.000455897 0.379597
284 390 6 0.598148 -0.265697 -0.99431 0.000623372 0.603458
284 407 4 0.602362 -0.257622 0.984375 0.00423143 3.86079
284 412 14 -0.273005 -0.264034 1.12638 0.000588664 0.499291
284 414 6 0.266799 -0.692491 1.12485 0.00104192 0.942918
284 415 8 0.272041 0.602422 1.12552 0.00146971 1.56853
284 439 4 0.273834 -0.712012 -1.0643 0.0022405 1.84252
284 440 2 0.276007 0.156461 -1.06118 0.00108763 0.940039
284 449 6 1.04523 -0.711149 0.279606 0.00228529 1.84446
284 452 6 0.930484 -1.14666 0.567959 0.00160509 1.1716
284 455 14 1.04736 1.00903 0.287574 0.00115235 1.00642
284 458 2 0.940467 -0.705865 -0.553142 0.00118295 0.950922
287 334 10 -0.775424 -1.55989 -0.172676 0.00154825 1.00341
287 356 6 -0.679305 1.50259 0.476572 0.000803608 0.809273
287 360 8 -0.468627 1.50284 -0.666452 0.00139696 1.07956
287 388 16 -0.271416 -0.248554 -1.12762 0.00151945 1.23835
287 390 14 0.598148 -0.265697 -0.99431 0.00203641 1.97136
287 395 2 -1.12497 -0.692034 0.261124 0.000510976 0.442787
287 396 4 -1.12701 -0.269387 0.265664 0.00239487 2.10261
287 397 4 -1.12599 0.602282 0.263394 0.0026246 2.19632
287 401 2 -1.12268 -0.263086 -0.275456 0.00494653 4.43237
287 402 4 -0.989842 -0.264831 0.590253 0.000800986 0.879238
287 403 2 -0.986931 0.602692 -0.597985 0.00117826 1.37166
287 409 6 -0.587648 -0.267541 0.99154 0.00163719 1.44246
287 420 6 -0.938199 -0.715151 0.554067 0.00102501 0.954384
287 432 4 -0.547101 -0.704891 -0.948009 0.00310754 2.38126
287 436 6 -0.274461 -1.14543 -1.04804 0.000683396 0.581614
288 332 2 -0.643413 -1.55989 0.319517 0.000837495 0.703777
288 348 34 0.593255 -1.55989 0.381869 0.00129865 1.03478
288 363 12 0.154679 1.50033 -0.818467 0.00147996 1.03711
288 367 12 0.683524 1.50021 -0.470894 0.00181578 1.24625
288 370 16 -0.0268918 1.49826 0.300221 0.000293076 0.24774
288 395 2 -1.12497 -0.692034 0.261124 0.00490092 4.2469
288 408 4 -0.59746 -0.716475 0.985545 0.00417805 4.02123
288 412 6 -0.273005 -0.264034 1.12638 0.00116654 0.989428
288 413 10 0.602362 0.602422 0.984375 0.000930946 0.799095
288 414 8 0.266799 -0.692491 1.12485 0.000436883 0.39537
288 415 10 0.272041 0.602422 1.12552 0.00121875 1.3007
288 419 2 -1.04673 -0.712828 -0.284475 0.00463433 3.87162
288 427 0 -1.05098 -1.14774 -0.277048 0.00280061 2.41017
288 446 10 -0.549445 1.00597 0.936792 0.00148323 1.11104
288 447 8 -0.267873 -0.711104 1.05881 0.00306064 2.52736
288 463 10 -0.549445 0.154402 0.936792 0.00163204 1.4167
289 353 0 -0.813383 1.49826 0.150272 0.00109542 3.36018
289 362 10 0.814633 1.49826 -0.143337 0.00208017 1.82151
289 368 8 -0.00571435 1.49826 -0.291243 0.0017412 1.12553
289 369 14 0.150493 1.49826 0.813342 0.00161468 2.01332
289 379 16 1.12145 -0.680034 -0.27666 0.000707308 0.575047
289 383 12 0.27232 0.603652 -1.12871 0.00120444 0.979221
289 390 10 0.598148 -0.265697 -0.99431 0.00154235 1.49308
289 398 0 -1.12268 0.602692 -0.275456 0.00153432 1.29478
289 411 6 -0.592554 0.60204 0.988542 0.00120374 1.15411
289 426 2 -0.938199 1.00742 0.554067 0.00136804 1.2632
289 429 24 -0.273348 -1.1537 1.05465 0.00105638 0.920188
289 440 8 0.276007 0.156461 -1.06118 0.00129883 1.12258
289 456 12 0.940467 1.00724 -0.553142 0.000474433 0.39569
290 336 10 -0.57756 -1.55118 -0.371039 0.000600409 0.515816
290 347 4 0.274521 -1.55989 0.0415112 0.00143509 1.05367
290 354 16 0.468804 1.50338 0.667847 0.000362741 0.214259
290 358 12 -0.685076 1.49826 -0.463513 0.000470199 0.675573
290 361 24 0.483502 1.50132 -0.677697 0.000742255 0.795558
290 367 32 0.683524 1.50021 -0.470894 0.00123564 0.84807
290 369 20 0.150493 1.49826 0.813342 0.000943048 1.17587
290 371 12 -0.296992 1.49826 -0.000172272 0.00112919 0.732765
290 375 8 1.11571 0.603541 0.278947 0.00131491 1.10034
290 378 2 1.12208 -0.256895 -0.275446 0.00300174 2.56998
290 379 6 1.12145 -0.680034 -0.27666 0.00118746 0.965418
290 381 8 0.987308 -0.265603 -0.6027 0.00240545 2.03852
290 385 10 -0.267693 -0.680675 -1.13026 0.00265439 2.3223
290 388 6 -0.271416 -0.248554 -1.12762 0.00194792 1.58755
290 393 18 -0.548115 0.157547 -0.938666 0.000483734 0.321418
290 396 12 -1.12701 -0.269387 0.265664 0.00064047 0.562309
290 401 10 -1.12268 -0.263086 -0.275456 0.000703879 0.630716
290 421 10 -0.941372 0.158238 -0.540199 0.0012939 1.08823
290 433 4 0.550774 -1.13919 -0.943521 0.00153707 1.32964
290 436 4 -0.274461 -1.14543 -1.04804 0.00144194 1.22718
290 440 4 0.276007 0.156461 -1.06118 0.000943957 0.815866
290 442 12 -0.54913 1.01282 -0.929323 0.00154964 1.17486
290 449 2 1.04523 -0.711149 0.279606 0.000541888 0.43736
291 339 2 -0.319072 -1.55989 0.636598 0.00071404 0.639821
291 340 8 0.389117 -1.55656 0.5811 0.000811274 0.662264
291 341 6 -0.121207 -1.55989 0.438236 0.000602188 0.450402
291 348 8 0.593255 -1.55989 0.381869 0.00193917 1.54516
291 399 16 -0.985707 -0.68356 -0.603023 0.00073171 0.636824
291 402 6 -0.989842 -0.264831 0.590253 0.000473053 0.519268
291 406 6 0.277282 -0.254911 1.1262 0.00130902 0.931685
291 411 10 -0.592554 0.60204 0.988542 0.000915846 0.878088
291 414 4 0.266799 -0.692491 1.12485 0.00250193 2.26419
291 415 6 0.272041 0.602422 1.12552 0.000488878 0.521749
291 420 0 -0.938199 -0.715151 0.554067 0.00356702 3.32125
291 429 10 -0.273348 -1.1537 1.05465 0.000623988 0.543543
291 449 2 1.04523 -0.711149 0.279606 0.00111875 0.902947
291 450 6 0.930484 0.166217 0.567959 0.00137813 1.17588
291 452 6 0.930484 -1.14666 0.567959 0.00124468 0.908528
291 453 6 1.04736 -1.14666 0.287574 0.00239847 2.07122
291 454 8 1.05467 -1.14426 -0.266429 0.00114623 0.99155
296 337 2 0.191253 -1.55989 0.779463 0.0024869 1.65793
296 363 14 0.154679 1.50033 -0.818467 0.00303051 2.1237
296 374 4 0.980274 -0.683454 0.609862 0.00164259 1.41359
296 390 4 0.598148 -0.265697 -0.99431 0.000604356 0.585049
296 396 6 -1.12701 -0.269387 0.265664 0.00147349 1.29367
296 417 16 -1.05665 -1.14088 0.259726 0.00117941 1.03276
296 420 22 -0.938199 -0.715151 0.554067 0.000924044 0.860376
296 436 4 -0.274461 -1.14543 -1.04804 0.00152462 1.29755
296 447 16 -0.267873 -0.711104 1.05881 0.000748468 0.618058
296 453 8 1.04736 -1.14666 0.287574 0.00178797 1.54402
297 344 12 -0.0498202 -1.55989 -0.27557 0.00110526 0.980708
297 356 2 -0.679305 1.50259 0.476572 0.00232239 2.33876
297 357 2 -0.81581 1.49826 -0.136478 0.00151014 0.906993
297 363 8 0.154679 1.50033 -0.818467 0.00140918 0.987514
297 370 0 -0.0268918 1.49826 0.300221 0.00270492 2.2865
297 386 12 -0.269554 0.604503 -1.12894 0.0017367 1.44244
297 397 4 -1.12599 0.602282 0.263394 0.00121434 1.01618
297 398 4 -1.12268 0.602692 -0.275456 0.00126403 1.06669
297 400 4 -0.989842 0.602282 0.590253 0.00318515 2.7891
297 415 14 0.272041 0.602422 1.12552 0.00087755 0.936553
297 461 86 0.553883 1.0076 0.93738 0.00128053 1.04108
302 337 4 0.191253 -1.55989 0.779463 0.00161779 1.07853
302 338 2 0.0766569 -1.55989 0.239873 0.00166057 1.32633
302 340 0 0.389117 -1.55656 0.5811 0.00205385 1.67661
302 353 16 -0.813383 1.49826 0.150272 0.000162207 0.497568
302 384 16 -0.601978 0.606756 -0.985573 0.000924254 0.772142
304 354 4 0.468804 1.50338 0.667847 0.0013027 0.769465
304 366 0 0.677824 1.49826 0.474055 0.000869795 1.0185
304 398 14 -1.12268 0.602692 -0.275456 0.001057 0.891986
304 410 14 -0.273005 0.60204 1.12638 0.00137558 1.12568
304 461 6 0.553883 1.0076 0.93738 0.00175009 1.42283
305 335 10 -0.445549 -1.55989 0.121155 0.000725154 0.555248
305 393 10 -0.548115 0.157547 -0.938666 0.00102689 0.682317
305 395 6 -1.12497 -0.692034 0.261124 0.00116786 1.01201
305 402 4 -0.989842 -0.264831 0.590253 0.000932966 1.02411
305 409 6 -0.587648 -0.267541 0.99154 0.00112047 0.9872
305 418 8 -0.941372 -1.14774 -0.540199 0.00241429 2.01023
305 420 6 -0.938199 -0.715151 0.554067 0.000968921 0.902161
305 422 18 -0.941372 1.00794 -0.540199 0.000952812 0.734627
305 437 10 0.276007 1.00917 -1.06118 0.00144662 1.12228
312 339 14 -0.319072 -1.55989 0.636598 0.00148432 1.33003
312 348 2 0.593255 -1.55989 0.381869 0.00128489 1.02382
312 361 16 0.483502 1.50132 -0.677697 0.000286805 0.3074
312 374 2 0.980274 -0.683454 0.609862 0.00274086 2.35874
312 377 4 0.980773 -0.260593 0.610842 0.00254136 2.32088
312 379 4 1.12145 -0.680034 -0.27666 0.00136387 1.10884
312 390 22 0.598148 -0.265697 -0.99431 0.000693806 0.671642
312 407 6 0.602362 -0.257622 0.984375 0.00128128 1.16905
312 435 22 -0.274461 0.157547 -1.04804 0.000949603 0.755452
312 436 16 -0.274461 -1.14543 -1.04804 0.000771181 0.656324
312 450 8 0.930484 0.166217 0.567959 0.00121692 1.03833
312 453 4 1.04736 -1.14666 0.287574 0.00129667 1.11975
313 358 6 -0.685076 1.49826 -0.463513 0.000917604 1.3184
313 360 8 -0.468627 1.50284 -0.666452 0.00230348 1.78013
313 361 4 0.483502 1.50132 -0.677697 0.000908178 0.973396
313 364 4 0.294472 1.49826 0.0210051 0.00154229 1.21154
313 367 4 0.683524 1.50021 -0.470894 0.00115964 0.795911
313 380 4 0.987308 0.602141 -0.6027 0.0012905 1.16157
313 383 2 0.27232 0.603652 -1.12871 0.00727947 5.91827
313 384 6 -0.601978 0.606756 -0.985573 0.00135762 1.13418
313 388 8 -0.271416 -0.248554 -1.12762 0.00179158 1.46013
313 389 2 0.596843 0.603652 -0.995037 0.00186363 1.55173
313 394 8 -0.988155 -0.258641 -0.592946 0.000996494 1.28746
313 426 8 -0.938199 1.00742 0.554067 0.000260802 0.240814
313 438 4 0.550774 1.00917 -0.943521 0.00181499 1.45548
313 440 2 0.276007 0.156461 -1.06118 0.000667642 0.577046
313 456 6 0.940467 1.00724 -0.553142 0.000725787 0.605327
314 344 10 -0.0498202 -1.55989 -0.27557 0.00141332 1.25406
314 347 12 0.274521 -1.55989 0.0415112 0.00150792 1.10714
314 357 4 -0.81581 1.49826 -0.136478 0.00271063 1.628
314 357 14 -0.81581 1.49826 -0.136478 0.000612003 0.367569
314 358 18 -0.685076 1.49826 -0.463513 0.000488029 0.701191
314 362 18 0.814633 1.49826 -0.143337 0.000350051 0.306524
314 373 32 1.12177 0.602141 -0.276053 0.00127246 1.09412
314 375 18 1.11571 0.603541 0.278947 0.0013542 1.13322
314 386 4 -0.269554 0.604503 -1.12894 0.0028508 2.36777
314 392 10 0.595539 -0.685606 -0.995765 0.00083089 0.739884
314 393 2 -0.548115 0.157547 -0.938666 0.00171689 1.14079
314 397 8 -1.12599 0.602282 0.263394 0.000293809 0.245865
314 398 6 -1.12268 0.602692 -0.275456 0.00073141 0.617224
314 420 10 -0.938199 -0.715151 0.554067 0.00104139 0.969641
314 421 8 -0.941372 0.158238 -0.540199 0.00195687 1.64581
314 422 4 -0.941372 1.00794 -0.540199 0.00325852 2.51235
314 425 6 -1.05524 0.151641 -0.26962 0.00138657 1.08156
314 429 18 -0.273348 -1.1537 1.05465 0.00121537 1.05868
314 439 12 0.273834 -0.712012 -1.0643 0.000424015 0.348697
314 448 16 1.05467 1.00724 -0.266429 0.00130416 1.07162
314 449 14 1.04523 -0.711149 0.279606 0.00091202 0.736094
314 462 14 0.268889 0.154889 1.05277 0.00148677 1.11703
314 463 6 -0.549445 0.154402 0.936792 0.00225935 1.96125
319 357 10 -0.81581 1.49826 -0.136478 0.00347883 2.08939
319 358 12 -0.685076 1.49826 -0.463513 0.00058671 0.842975
319 377 2 0.980773 -0.260593 0.610842 0.00174657 1.59504
319 382 8 0.940467 0.15453 -0.553142 0.00120897 0.820753
319 396 56 -1.12701 -0.269387 0.265664 6.59302e-05 0.0578843
319 406 6 0.277282 -0.254911 1.1262 0.00148857 1.05948
319 452 4 0.930484 -1.14666 0.567959 0.00135293 0.987541
320 353 14 -0.813383 1.49826 0.150272 0.000153389 0.470517
320 359 8 -0.151149 1.49826 -0.81322 0.000150951 0.718814
320 361 0 0.483502 1.50132 -0.677697 0.00292007 3.12976
320 436 22 -0.274461 -1.14543 -1.04804 0.00132413 1.12692
320 438 2 0.550774 1.00917 -0.943521 0.0046083 3.69551
320 455 6 1.04736 1.00903 0.287574 0.00171988 1.50208
321 348 18 0.593255 -1.55989 0.381869 0.00120476 0.959965
321 354 4 0.468804 1.50338 0.667847 0.0032665 1.92941
321 356 6 -0.679305 1.50259 0.476572 0.00297445 2.99541
321 364 2 0.294472 1.49826 0.0210051 0.00282782 2.22138
321 366 0 0.677824 1.49826 0.474055 0.00256745 3.00638
321 374 14 0.980274 -0.683454 0.609862 0.00133315 1.14729
321 410 4 -0.273005 0.60204 1.12638 0.00173196 1.41731
321 411 4 -0.592554 0.60204 0.988542 0.00203338 1.94955
321 426 6 -0.938199 1.00742 0.554067 0.00187449 1.73083
321 430 6 0.269873 1.01098 1.05125 0.000960372 0.783338
321 449 14 1.04523 -0.711149 0.279606 0.00101303 0.817616
321 460 6 -0.270611 1.00711 1.05673 0.00138141 1.11674
324 361 12 0.483502 1.50132 -0.677697 0.000947572 1.01562
324 376 4 1.11571 -0.268439 0.278947 0.00201146 1.73402
324 387 4 0.27232 -0.255616 -1.12871 0.00101077 0.776914
324 388 8 -0.271416 -0.248554 -1.12762 0.00144179 1.17505
324 389 8 0.596843 0.603652 -0.995037 0.00159831 1.33082
324 400 14 -0.989842 0.602282 0.590253 0.00115644 1.01264
324 404 20 -0.938199 0.15471 0.554067 0.0020646 1.53731
324 421 6 -0.941372 0.158238 -0.540199 0.00124335 1.04571
324 433 8 0.550774 -1.13919 -0.943521 0.00103968 0.89938
324 434 18 0.27818 -1.14058 -1.05805 0.000627496 0.555307
324 441 4 0.550774 0.156461 -0.943521 0.00214528 1.79671
324 448 4 1.05467 1.00724 -0.266429 0.00163194 1.34095
325 391 0 -0.599435 -0.250127 -0.989945 0.00213492 1.7791
325 393 4 -0.548115 0.157547 -0.938666 0.00147622 0.980878
325 426 14 -0.938199 1.00742 0.554067 0.000603894 0.557612
325 427 8 -1.05098 -1.14774 -0.277048 0.00136996 1.17897
325 433 8 0.550774 -1.13919 -0.943521 0.00145138 1.25552
325 442 8 -0.54913 1.01282 -0.929323 0.00142502 1.08038
326 336 14 -0.57756 -1.55118 -0.371039 0.0022887 1.96624
326 340 12 0.389117 -1.55656 0.5811 0.00104319 0.85158
326 344 10 -0.0498202 -1.55989 -0.27557 0.00174186 1.54557
326 347 18 0.274521 -1.55989 0.0415112 0.00175356 1.28749
326 355 18 -0.47802 1.50184 0.683966 0.00198139 1.28913
326 377 6 0.980773 -0.260593 0.610842 0.000767627 0.701029
326 395 16 -1.12497 -0.692034 0.261124 0.000927071 0.803355
326 397 2 -1.12599 0.602282 0.263394 0.000432808 0.362182
326 398 6 -1.12268 0.602692 -0.275456 0.00120948 1.02066
