eventNumber true_vertex_X true_vertex_Y true_vertex_Z true_t0 true_dir_X true_dir_Y true_dir_Z true_energy true_track_length
296 -4.29146 -95.9032 61.1948 0 0.941821 -0.333882 -0.0386747 3.011 0.00702733
297 -10.215 89.9259 19.8026 0 0.0747052 0.766677 0.637672 3.011 0.00835905
298 37.3363 -6.12593 -122.403 0 0.654815 -0.321471 0.684013 3.011 0.000607838
299 121.231 -30.2146 -86.9955 0 0.546012 0.783071 -0.297777 3.011 0.0109205
300 101.888 -127.128 -97.5649 0 -0.929892 0.184227 0.318374 3.011 0.00758859
301 7.97521 76.2012 141.897 0 0.853851 0.494871 0.161371 3.011 0.00673631
302 11.0765 -152.771 40.185 0 0.68931 -0.341309 0.63903 3.011 0.00969812
303 41.1918 56.5196 125.36 0 0.94207 0.334249 0.0279462 3.011 0.00834641
304 24.5685 99.7355 76.9211 0 0.497703 0.52822 0.68795 3.011 0.0111839
305 -66.9343 32.4389 85.8703 0 -0.526468 -0.845925 -0.0851028 3.011 0.0117932
306 -61.3647 189.764 25.226 0 0.937135 0.032254 -0.347473 3.011 0.0104034
307 -19.4402 -24.589 132.65 0 0.524196 0.746356 0.410087 3.011 0.00881986
308 -109.881 177.872 39.998 0 0.240775 0.958626 -0.151865 3.011 0.00594848
309 -131.327 -28.3793 -45.2509 0 -0.229098 -0.844818 0.483526 3.011 0.00727234
310 -51.4913 -149.707 85.6947 0 -0.879717 -0.406108 -0.247332 3.011 0.0066429
311 121.803 -36.8836 46.9409 0 -0.483335 0.216851 0.848153 3.011 0.00919567
312 45.3582 -108.641 45.4761 0 0.963829 -0.0317424 -0.264626 3.011 0.00812652
313 86.8013 59.2426 -44.8748 0 -0.977228 -0.177584 -0.11614 3.011 0.00972849
314 -11.6794 101.433 8.38514 0 -0.410266 -0.621888 -0.667036 3.011 0.00900607
315 62.0247 109.555 88.7541 0 0.94697 0.0850914 -0.309849 3.011 0.00361998
316 -87.7 -115.288 101.416 0 -0.852321 -0.522491 -0.0234884 3.011 0.0106761
317 98.243 -161.306 25.6767 0 0.647987 -0.759455 0.0578115 3.011 0.0101404
318 111.279 -55.1297 -90.2874 0 0.784709 0.602553 0.145472 3.011 0.00886754
319 92.6015 -110.486 90.554 0 0.144076 0.891214 -0.430092 3.011 0.0102867
320 25.0093 144.953 -77.9949 0 0.41103 -0.911534 -0.0126907 3.011 0.0335448
321 46.2912 87.8425 24.8526 0 -0.402142 0.703451 0.586036 3.011 0.00980452
322 44.7138 -87.1999 136.059 0 0.160754 -0.527112 -0.834453 3.011 0.00680618
323 -91.6919 -103.056 -85.9541 0 -0.961643 -0.0888257 0.259525 3.011 0.00674011
324 58.3107 7.14167 -7.15588 0 0.869482 0.464757 -0.167339 3.011 0.00908645
325 -24.4338 25.169 -117.983 0 -0.620268 -0.433151 0.653948 3.011 0.00874668
326 -77.4099 68.2733 52.854 0 0.793064 -0.555438 -0.250077 3.011 0.00792102
327 0.589585 48.1137 83.3336 0 -0.642456 0.0135524 0.766203 3.011 0.00784241
328 -103.45 -140.774 64.4601 0 0.346173 -0.550019 0.760029 3.011 0.0102924
329 -72.0158 -54.5578 -52.9724 0 0.101397 0.410383 0.906258 3.011 0.00994055
330 -24.382 -144.438 -62.2855 0 0.649928 -0.581402 -0.489453 3.011 0.00759744
331 10.165 -181.23 0.350623 0 -0.805164 -0.469482 -0.36235 3.011 0.00963348
332 33.8995 -157.731 66.3324 0 0.52469 -0.707217 -0.473861 3.011 0.00639513
333 85.6936 110.912 29.3358 0 0.487676 0.671011 0.558494 3.011 0.00639196
334 97.851 53.276 -104.518 0 0.723203 0.148719 -0.674433 3.011 0.0110611
335 57.8582 -190.664 72.6372 0 -0.599307 -0.399445 -0.69374 3.011 0.00943316
336 38.0372 47.6079 -24.46 0 -0.331458 0.545013 -0.770127 3.011 0.00534142
337 -93.456 58.3984 -109.408 0 -0.131017 -0.0274636 -0.991 3.011 0.00976419
338 -30.5201 -121.316 140.782 0 -0.199674 0.979713 -0.0171103 3.011 0.00653086
339 -133.777 54.669 -51.4424 0 -0.656866 -0.268012 0.704767 3.011 0.00754157
340 22.4059 -41.5178 -51.9429 0 0.510414 -0.519358 -0.68538 3.011 0.00904097
341 42.3916 -107.509 6.40491 0 -0.343225 0.92418 0.167593 3.011 0.00802813
342 -27.8635 49.954 92.6277 0 -0.100332 -0.803072 -0.587375 3.011 0.00877835
343 43.5288 -12.4727 -92.2354 0 -0.40771 0.167296 -0.897655 3.011 0.00898496
344 -115.427 -76.8945 -47.2951 0 0.900388 0.429293 -0.0707674 3.011 0.00761749
345 41.2465 -55.158 -123.319 0 -0.923488 0.331488 0.193094 3.011 0.0111881
346 -105.629 -102.973 -15.3823 0 0.578626 -0.650153 0.492436 3.011 0.0106111
347 46.3881 -95.5049 -66.1123 0 -0.454191 0.75979 0.46522 3.011 0.00889844
348 -76.9739 -171.408 -9.05471 0 -0.657856 -0.752742 0.024575 3.011 0.00816553
349 -108.477 129.839 -84.2712 0 -0.136838 -0.954577 0.264683 3.011 0.011358
350 94.2905 86.4117 88.4144 0 0.547467 0.815656 -0.187045 3.011 0.0114916
351 45.4041 141.745 2.90891 0 -0.909907 0.414634 0.0121319 3.011 0.00799851
352 -73.8849 -94.854 1.12888 0 -0.882079 -0.457281 0.113272 3.011 0.0106035
353 56.3748 93.2874 134.08 0 0.841242 -0.525888 0.125512 3.011 0.00417737
354 136.75 43.5442 -21.521 0 -0.733503 -0.41807 0.535902 3.011 0.00778225
355 -70.9173 166.794 -120.989 0 -0.546192 0.832539 -0.0924828 3.011 0.00481316
356 108.145 68.5295 45.2255 0 0.717264 0.372077 -0.589145 3.011 0.00322577
357 -53.3447 -183.745 -50.1433 0 -0.988603 -0.121674 -0.0886561 3.011 0.0111317
358 -39.9671 -183.533 -43.6812 0 0.916532 0.399497 0.0192913 3.011 0.0103498
359 28.6879 115.412 91.3845 0 0.0981831 -0.985801 -0.136219 3.011 0.00992477
360 66.5941 193.897 50.9041 0 -0.817791 0.00877309 0.575449 3.011 0.0109374
361 33.1368 45.7147 79.8244 0 -0.995175 -0.0654085 -0.073132 3.011 0.0111262
362 23.4644 5.48591 1.90995 0 -0.891139 0.212001 0.401156 3.011 0.0105004
363 131.391 -78.3409 -30.8723 0 0.4088 0.0783609 0.909253 3.011 0.0082844
364 6.80296 -170.575 95.2816 0 -0.823072 0.370687 0.430284 3.011 0.00904576
365 62.896 137.083 -62.2148 0 0.939816 -0.291886 -0.17762 3.011 0.00940916
366 31.4063 -155.216 -53.8843 0 0.703361 -0.60826 0.367835 3.011 0.00915533
367 10.5492 -148.7 -96.106 0 0.909175 0.254657 0.32947 3.011 0.00771083
368 -21.3589 -65.1662 -25.4906 0 -0.119456 -0.559986 -0.819845 3.011 0.0075682
369 -61.8583 -10.2982 14.8036 0 -0.330955 0.925477 -0.184287 3.011 0.0080346
370 -58.8701 155.759 -101.186 0 -0.0623279 -0.900087 0.43123 3.011 0.00659974
371 -134.592 -154.942 3.81031 0 0.231479 0.932873 -0.275981 3.011 0.00947612
372 14.1258 48.0308 -91.484 0 -0.42713 -0.904021 0.0175085 3.011 0.00663531
373 49.1818 65.3735 61.2732 0 -0.125838 -0.952262 0.27814 3.011 0.00989599
374 -12.9605 176.213 99.939 0 -0.712603 0.50442 0.487604 3.011 0.00680326
375 30.6615 -130.619 35.4009 0 0.24988 -0.777391 -0.577255 3.011 0.00945317
376 -138.732 -55.1874 -32.1623 0 -0.973801 -0.0976409 0.205372 3.011 0.00660939
377 116.675 -35.2736 -35.7566 0 0.842922 0.453832 0.288996 3.011 0.0119329
378 -17.6171 162.985 -16.628 0 0.823523 -0.29894 0.482125 3.011 0.00355632
379 72.6038 48.2599 -119.638 0 -0.181222 -0.908773 0.375885 3.011 0.00822525
380 -97.9234 74.7929 95.686 0 -0.624471 0.549763 0.554794 3.011 0.0109207
381 -64.9668 174.562 -91.3256 0 0.77702 0.451682 0.438433 3.011 0.0115948
382 -106.517 -180.435 -101.44 0 -0.570208 0.145782 0.808462 3.011 0.0102625
383 75.7293 25.9527 -118.749 0 -0.506044 0.629597 0.589514 3.011 0.00596563
384 -79.6694 63.9475 95.9067 0 0.204501 -0.548608 0.810684 3.011 0.0083854
385 -109.315 171.184 -62.3147 0 -0.00307026 0.519323 -0.854573 3.011 0.00769193
386 120.275 166.472 39.0008 0 0.114365 -0.710726 0.694111 3.011 0.00889586
387 -10.5919 131.151 -7.63464 0 0.635732 0.653588 -0.410692 3.011 0.0119504
388 -57.0246 -189.043 65.457 0 -0.977909 -0.208694 -0.0118725 3.011 0.00833412
389 48.5415 87.7969 -35.7055 0 0.872077 0.483866 -0.0731804 3.011 0.0114504
390 85.2908 4.53816 37.5349 0 -0.857422 0.102292 0.504345 3.011 0.00921541
391 73.8524 -150.751 50.2777 0 -0.919784 0.347588 0.182154 3.011 0.0100228
392 -112.024 139.952 -63.2516 0 0.194294 -0.935352 -0.295579 3.011 0.00723732
393 -78.1424 -32.146 27.5494 0 -0.919265 0.365766 0.145489 3.011 0.00794471
394 -63.4643 -101.279 -120.628 0 -0.797049 0.119998 0.591873 3.011 0.00644331
395 53.6209 -64.6901 110.061 0 0.767083 -0.467369 0.439488 3.011 0.0103349
396 -18.0447 84.2959 62.2963 0 0.877882 -0.23613 -0.416613 3.011 0.00711707
397 -9.79199 -133.846 36.0671 0 -0.199375 0.82012 0.536333 3.011 0.00935059
398 37.0527 93.0765 109.85 0 -0.599415 -0.328051 0.730126 3.011 0.0087046
399 119.728 -83.4607 34.6398 0 0.85764 0.456286 0.237186 3.011 0.00484463
400 -99.107 35.7996 95.7812 0 0.247802 0.0914624 0.964484 3.011 0.00899824
401 -102.026 4.16432 -70.6185 0 0.811128 -0.581215 0.0652798 3.011 0.00957771
402 28.2796 -100.549 -77.1484 0 0.280013 0.00184306 -0.959994 3.011 0.0116027
403 -60.9287 12.7219 84.3592 0 0.798487 0.497364 0.339186 3.011 0.198652
404 -91.7865 -101.83 36.8109 0 0.627736 -0.758269 0.175996 3.011 0.0082881
405 76.2581 24.2268 -67.4601 0 -0.794721 -0.0889973 -0.600415 3.011 0.00930628
406 46.7947 -186.478 52.6756 0 0.341512 -0.476238 -0.810289 3.011 0.0017777
407 22.4062 -59.9812 -45.4461 0 0.144388 0.643764 -0.751478 3.011 0.00839246
408 119.014 -130.011 -60.7814 0 -0.487633 -0.4261 -0.762006 3.011 0.00815584
409 119.564 -98.521 -44.0102 0 0.305132 -0.302503 0.902988 3.011 0.00897835
410 -4.49853 -71.5726 -82.4735 0 0.585844 -0.593013 0.552378 3.011 0.00959411
411 54.2585 -53.0816 -39.9153 0 -0.902527 0.39618 -0.168777 3.011 0.00848081
412 -19.8184 -167.535 42.714 0 0.15433 -0.760181 -0.631116 3.011 0.00301969
413 28.1675 18.1839 42.45 0 -0.512774 -0.711218 0.480865 3.011 0.00964424
414 -130.151 1.76328 16.9691 0 -0.499732 -0.86151 -0.0898246 3.011 0.00541645
415 28.8952 -1.23691 85.79 0 -0.0455807 0.981417 0.186394 3.011 0.00551978
416 87.2508 16.1336 15.5712 0 0.112876 -0.344046 -0.932144 3.011 0.00745528
417 -124.266 159.548 9.47637 0 -0.153494 0.985486 0.0725085 3.011 0.0110795
418 -123.839 33.2745 -62.8208 0 0.0480409 0.977252 -0.206567 3.011 0.0113979
419 -48.3906 -172.895 -120.499 0 -0.554919 0.406696 0.725716 3.011 0.0117808
420 6.06194 -72.1713 -72.1494 0 0.0328301 0.998117 -0.0518148 3.011 0.010561
421 121.426 19.4806 -27.1284 0 -0.570512 -0.421173 0.705074 3.011 0.0109415
422 -25.5916 -27.2496 62.5542 0 0.413064 -0.185751 -0.891557 3.011 0.00676909
423 -76.6139 -175.301 8.99395 0 -0.134744 0.44774 -0.883953 3.011 0.00936801
424 72.8866 185.973 59.804 0 0.438684 0.718986 0.539088 3.011 0.0112704
425 42.6898 39.2125 -140.94 0 -0.277947 0.250966 -0.927233 3.011 0.00714304
426 -45.0421 -87.6889 -22.7212 0 -0.669593 0.694869 0.262304 3.011 0.00965503
427 -32.0923 -84.8573 -87.12 0 0.595844 0.793543 0.123527 3.011 0.00826953
428 61.9981 147.042 30.4326 0 0.633339 -0.576236 0.51656 3.011 0.00643811
429 -138.133 -74.0557 -4.77706 0 -0.578516 0.312945 0.753249 3.011 0.0102167
430 -40.0836 -16.4181 -99.2116 0 0.775807 -0.625429 -0.083438 3.011 0.00768214
431 -3.19507 -60.8535 113.028 0 -0.378592 0.809275 0.449157 3.011 0.0112752
432 -19.0739 -66.8898 35.822 0 -0.977119 -0.146052 -0.15462 3.011 0.00900896
433 115.387 93.1582 -24.4908 0 -0.440549 0.571526 0.692297 3.011 0.00965906
434 97.0175 182.286 -1.39639 0 -0.827946 0.439083 0.348872 3.011 0.00781148
435 -61.0978 153.792 49.1898 0 0.77256 -0.544797 0.326108 3.011 0.00491915
436 6.25368 97.5092 -66.6614 0 0.0152625 -0.676214 -0.736547 3.011 0.00584122
437 -23.5414 -162.001 130.138 0 0.336907 0.607202 0.719583 3.011 0.00931595
438 -88.3227 -18.3993 96.2812 0 0.691607 -0.720223 -0.0543855 3.011 0.00884619
439 6.55333 170.993 116.366 0 -0.715972 -0.408442 0.566179 3.011 0.0104514
440 -118.177 15.1153 -5.08985 0 -0.69982 0.427939 0.571944 3.011 0.00740137
441 58.513 -181.028 -81.1528 0 -0.269515 -0.958029 0.0976799 3.011 0.00765053
442 -59.9657 -2.177 -46.1594 0 -0.521465 -0.79541 0.308863 3.011 0.0116634
443 -45.2719 -99.5343 39.3939 0 0.835143 -0.0905132 -0.542535 3.011 0.0103225
444 89.6047 -131.442 -1.34478 0 -0.650983 0.632202 0.420169 3.011 0.0113181
445 97.4162 -98.5571 76.8576 0 0.564652 0.496977 0.658925 3.011 0.00858301
446 -6.18555 -170.774 -19.7585 0 0.932053 -0.353638 -0.0788503 3.011 0.00507158
447 16.108 154.885 54.0695 0 -0.621303 -0.633648 -0.460948 3.011 0.00996164
448 -107.213 -8.37168 13.6999 0 0.255231 -0.964347 -0.0699465 3.011 0.0120093
449 -126.426 64.7331 -25.8623 0 -0.0152397 -0.926965 0.374839 3.011 0.0113075
450 125.693 -112.284 10.4423 0 -0.519233 -0.25318 -0.81627 3.011 0.0100392
451 64.6303 2.45306 120.44 0 0.426706 -0.758502 0.492542 3.011 0.00726769
452 123.286 109.706 19.769 0 -0.06606 0.989831 0.125976 3.011 0.00864635
453 -94.2544 44.8184 -83.1195 0 0.463596 0.866204 -0.186466 3.011 0.00923862
454 10.9566 -66.8148 145.718 0 0.940256 0.31769 0.12244 3.011 0.0088136
455 -132.36 129.191 52.0051 0 -0.886655 0.302724 0.349572 3.011 0.0103419
456 48.3394 -122.923 -26.6515 0 -0.354948 0.171749 -0.918975 3.011 0.00543805
457 23.3166 173.793 69.0012 0 -0.0357588 -0.394031 0.918401 3.011 0.00673599
458 104.588 -149.264 65.7829 0 0.497972 -0.495341 -0.711801 3.011 0.0108723
459 59.257 -40.0046 -126.007 0 0.606786 0.428411 -0.669533 3.011 0.00594431
460 -37.9223 29.4525 -137.243 0 0.518774 -0.478945 0.708156 3.011 0.00871767
461 -123.656 -154.21 -11.5645 0 0.626554 -0.533502 0.568159 3.011 0.00614532
462 -59.1782 -82.4082 -132.075 0 0.496047 0.274989 -0.823601 3.011 0.00311947
463 -115.623 -83.6631 -6.95339 0 -0.303232 -0.321912 0.896896 3.011 0.00724915
464 -115.459 -16.8621 -69.7721 0 -0.606729 0.791847 0.0696939 3.011 0.00900095
465 -32.3124 155.58 -112.887 0 -0.906335 0.412542 0.0914665 3.011 0.00928838
466 37.8159 84.0623 66.3998 0 -0.703935 -0.650262 0.285718 3.011 0.00960307
467 124.086 -177.957 49.3551 0 -0.102436 0.352899 -0.930037 3.011 0.0103303
468 -93.8438 13.5875 -104.899 0 0.916406 -0.36107 -0.172707 3.011 0.0103662
469 -97.1442 52.5198 26.8811 0 0.337106 0.265629 -0.903217 3.011 0.0119969
470 -44.2646 -143.199 117.983 0 -0.972597 0.209224 0.101391 3.011 0.00501461
471 106.536 97.5176 44.6634 0 0.0203432 -0.780406 0.624943 3.011 0.00849921
472 138.189 23.5243 20.7782 0 0.731253 0.280017 -0.621981 3.011 0.0102207
473 -40.0878 -112.852 -89.133 0 0.835223 -0.0738861 -0.544925 3.011 0.00929581
474 -66.4295 76.1694 -76.5751 0 -0.103574 0.462228 0.880691 3.011 0.00699545
475 79.0108 -121.036 -90.9389 0 -0.822327 -0.372099 -0.43049 3.011 0.0052921
476 50.3539 -124.644 -134.852 0 -0.640498 0.139834 0.755121 3.011 0.0109065
477 -105.337 148.739 -7.50721 0 0.00311913 -0.997916 -0.0644451 3.011 0.00652526
478 22.9727 -68.2369 -129.557 0 -0.984954 0.162404 -0.0590814 3.011 0.0117917
479 15.1627 -140.946 90.7304 0 -0.115506 0.13493 -0.9841 3.011 0.00628779
480 -94.7456 -5.68175 -30.0583 0 0.974936 0.0541327 0.215802 3.011 0.0106311
481 71.2459 93.1107 84.6527 0 0.155199 0.986162 -0.0582874 3.011 0.00892287
482 -30.7477 -118.587 87.2444 0 -0.72372 -0.497292 -0.478467 3.011 0.0111601
483 -37.0902 83.5294 -78.4229 0 -0.602047 0.619199 -0.504115 3.011 0.0109765
484 -23.42 127.8 -28.0008 0 0.887749 -0.36539 -0.279985 3.011 0.010142
485 -85.7859 101.307 112.861 0 0.651016 0.660928 -0.3733 3.011 0.00930043
486 43.7236 -30.6677 -75.8186 0 0.876262 -0.216417 0.430499 3.011 0.0104085
487 -123.105 167.672 -14.3537 0 -0.220839 -0.936348 -0.272914 3.011 0.00451781
488 42.8487 47.8279 58.1896 0 0.946128 -0.323688 -0.00824797 3.011 0.0103729
489 65.6117 -171.525 -84.7495 0 0.517216 -0.747919 -0.416059 3.011 0.00492336
490 -63.8691 -157.311 -62.1994 0 0.748778 0.00609063 -0.662793 3.011 0.00841328
491 -4.13071 14.491 -113.826 0 -0.529898 0.83792 0.130762 3.011 0.00944456
492 -52.0102 61.6795 -135.397 0 0.709704 0.485674 0.510334 3.011 0.00670808
493 -92.3558 115.611 49.0268 0 -0.180799 -0.0893201 -0.979456 3.011 0.0086988
494 -38.2663 165.217 0.475317 0 0.239744 -0.92212 0.303673 3.011 0.0121636
495 -65.276 54.0087 132.454 0 -0.75676 0.0175231 -0.653458 3.011 0.00906822
496 -36.8926 -141.832 120.033 0 0.491807 0.818807 0.29611 3.011 0.0102211
497 -7.30357 168.5 98.1174 0 0.802876 -0.265443 -0.533788 3.011 0.0101734
498 72.7974 174.365 52.14 0 -0.723749 -0.0868025 0.684582 3.011 0.00762177
499 106.508 147.195 -97.9432 0 0.952386 0.296238 0.0721402 3.011 0.00931841
500 88.6962 -159.677 118.378 0 -0.24357 -0.771998 -0.587105 3.011 0.012372
501 96.7677 -142.852 -6.07241 0 -0.628689 0.313419 -0.711701 3.011 0.00855215
502 57.2933 -2.50565 15.533 0 0.551283 -0.0157282 0.83417 3.011 0.00678248
503 69.9877 62.2388 74.7348 0 0.840462 -0.319524 0.43764 3.011 0.00712319
504 35.9654 -89.2479 96.462 0 0.406167 0.0195387 0.91359 3.011 0.00645446
505 -23.1138 174.903 -68.4244 0 0.82376 0.427129 -0.372801 3.011 0.00988183
506 39.5202 104.674 -142.111 0 0.344373 0.653413 0.674135 3.011 0.00989538
507 57.6452 89.4823 46.6214 0 -0.313932 -0.947269 0.0642569 3.011 0.00834233
508 -68.8209 -117.329 104.186 0 0.834812 -0.378856 0.399446 3.011 0.00793455
509 -18.024 -72.5736 137.561 0 0.047082 0.655268 0.753928 3.011 0.00792826
510 115.499 -86.8695 -36.6534 0 -0.0950851 -0.168091 0.981175 3.011 0.00508272
511 109.054 -0.816771 -34.7893 0 -0.733514 -0.610667 0.2984 3.011 0.0102683
512 -115.445 181.09 4.14609 0 0.394798 -0.802279 0.447754 3.011 0.00829133
513 -87.6445 163.206 67.9957 0 0.254752 0.882319 -0.395746 3.011 0.00950719
514 45.5838 15.1912 97.7122 0 0.959228 0.135897 -0.247818 3.011 0.00883274
515 144.909 -35.3961 -12.2579 0 0.158741 0.7952 0.5852 3.011 0.00557868
516 -73.4951 133.7 113.292 0 -0.0856459 0.889574 0.448691 3.011 0.0103886
517 47.7229 62.7198 -103.921 0 -0.445555 -0.892541 0.0696579 3.011 0.0107644
518 33.1216 3.98072 -119.324 0 0.0458221 0.490902 -0.870009 3.011 0.00861209
519 -18.9991 186.015 -76.8643 0 0.175175 -0.230756 0.957113 3.011 0.0107084
520 -60.7808 138.192 -35.4626 0 0.225785 -0.581022 -0.781943 3.011 0.00527633
521 -79.0806 -28.4322 -39.4005 0 0.682281 -0.711944 -0.166215 3.011 0.0100728
522 -11.4796 -152.235 -33.9574 0 -0.847012 0.0316296 0.530633 3.011 0.0548768
523 -88.4434 -1.11597 -116.765 0 -0.398828 0.187035 0.89775 3.011 0.0106176
524 127.424 -18.9225 73.5747 0 -0.813044 -0.385985 0.435862 3.011 0.0118145
525 20.9004 -46.5793 140.855 0 -0.411071 0.127784 -0.902603 3.011 0.00760692
526 -140.975 -157.731 12.602 0 -0.243113 0.529548 0.812696 3.011 0.00741375
527 112.87 162.772 29.5591 0 -0.755531 0.655047 0.00929821 3.011 0.0104563
528 34.9723 -63.4574 -112.7 0 0.729032 -0.246885 -0.638404 3.011 0.0044937
529 -15.465 181.628 18.7646 0 -0.420099 -0.67681 -0.604521 3.011 0.00945897
530 -22.7607 132.298 -42.346 0 -0.848284 -0.162257 0.504071 3.011 0.00975958
531 63.6499 38.6023 12.4054 0 -0.995031 0.0938964 0.0331162 3.011 0.00962118
532 -55.9193 -83.1239 -17.8814 0 0.0930199 -0.381971 -0.919481 3.011 0.00916358
533 59.3606 156.584 39.6921 0 0.543991 -0.832832 -0.1023 3.011 0.0109596
534 65.657 -125.677 -99.7846 0 0.252279 -0.711725 -0.655593 3.011 0.0128608
535 -3.19492 126.146 70.2964 0 0.179053 0.429032 0.885365 3.011 0.00874217
536 -68.8778 167.747 -57.7151 0 0.269943 -0.400527 0.875619 3.011 0.00920273
537 -82.2792 8.51489 25.3526 0 0.645479 0.698769 0.308347 3.011 0.00736451
538 47.871 -181.965 53.8621 0 -0.799799 0.0588968 0.597371 3.011 0.00883083
539 96.1313 47.0204 18.002 0 -0.785428 -0.0917282 -0.612118 3.011 0.00468044
540 -60.9607 2.4197 9.82654 0 -0.211081 -0.368196 -0.90547 3.011 0.00907232
541 -74.0286 76.0566 -113.676 0 0.747656 -0.359126 -0.558604 3.011 0.00267485
542 -92.7505 -46.346 16.4535 0 0.195948 -0.929343 -0.312932 3.011 0.00489231
543 -116.203 -68.5419 -40.9458 0 -0.188629 0.818449 -0.542734 3.011 0.0100856
544 -123.703 27.3925 19.1033 0 -0.48813 0.340479 0.803619 3.011 0.0104238
545 103.948 160.667 -94.0042 0 -0.896958 -0.0740082 -0.435878 3.011 0.00833296
546 143.174 37.1139 -39.9919 0 -0.391915 -0.914203 0.103127 3.011 0.00872112
547 53.9538 -160.48 -68.7996 0 0.349998 -0.0537462 -0.935207 3.011 0.00923493
548 -85.7264 -20.7264 47.4809 0 0.00100442 -0.17213 -0.985074 3.011 0.0106963
549 -2.86955 170.341 -90.5237 0 -0.982935 0.121103 0.138465 3.011 0.00847649
550 1.57351 -122.763 -137.104 0 0.945047 0.320237 0.0658375 3.011 0.00812739
551 -137.321 -141.147 12.6183 0 0.943471 -0.0833848 0.320794 3.011 0.00623113
552 1.59883 37.4163 4.74134 0 0.0239464 -0.401511 -0.915541 3.011 0.00962701
553 46.0888 -103.919 16.4317 0 -0.601456 0.212818 0.770038 3.011 0.0103179
554 70.8497 175.187 26.0039 0 0.709903 0.391254 -0.585626 3.011 0.0094919
555 -65.5064 28.617 125.952 0 -0.887709 0.456973 0.056111 3.011 0.00938951
556 -24.5877 -73.9595 116.378 0 0.887712 -0.446951 -0.110462 3.011 0.0051967
557 27.3861 39.888 -6.9118 0 0.503406 0.707683 0.495749 3.011 0.00842264
558 -6.8701 -58.0649 39.415 0 -0.64397 0.75833 0.101182 3.011 0.00923596
559 0.742364 -192.891 135.418 0 0.164747 0.0774721 -0.983289 3.011 0.0102236
560 113.709 129.597 65.0974 0 -0.876696 -0.141031 -0.459906 3.011 0.00535308
561 -143.388 77.1185 -4.49839 0 0.853862 -0.23449 -0.464688 3.011 0.00862912
562 -21.6527 85.9443 -22.7151 0 -0.180158 -0.354802 -0.91742 3.011 0.00911764
563 37.4977 82.84 -62.542 0 -0.661361 -0.162834 -0.73218 3.011 0.00865255
564 142.9 2.7228 23.6931 0 -0.797605 -0.427168 0.425856 3.011 0.0105369
565 -79.6649 -176.022 -119.2 0 -0.220338 -0.908106 0.356081 3.011 0.00908695
566 89.6974 193.522 -23.7553 0 -0.85643 -0.440059 -0.269955 3.011 0.0106918
567 10.9273 138.334 -117.674 0 0.346815 -0.376893 0.858878 3.011 0.0030069
568 -95.5652 106.11 -95.2957 0 -0.835827 -0.328407 0.439934 3.011 0.00662735
569 11.8122 171.624 -92.6917 0 0.325366 0.673807 -0.663416 3.011 0.00622715
570 65.8862 106.74 101.067 0 0.577296 -0.60912 0.543785 3.011 0.00813667
571 65.2873 -52.9961 104.694 0 0.853719 0.433879 0.287946 3.011 0.00988045
572 114.819 -165.483 -14.9077 0 -0.528933 -0.233631 -0.815872 3.011 0.00797693
573 -134.553 -17.3988 -31.8297 0 0.378917 -0.503863 0.776237 3.011 0.0081027
574 16.711 155.35 -126.805 0 -0.711091 0.328625 0.621575 3.011 0.00344574
575 104.023 42.2963 -36.6248 0 0.156111 0.915989 0.369585 3.011 0.00624632
576 -1.98905 -11.0833 -66.2017 0 0.537352 0.305198 0.786198 3.011 0.0111524
577 68.5475 7.02293 -11.0025 0 -0.875279 0.138622 0.463326 3.011 0.00950778
578 -3.28259 -179.468 -63.7991 0 0.206764 -0.860917 -0.464834 3.011 0.00953408
579 34.9106 -35.5546 40.8739 0 -0.0309211 0.708225 -0.705309 3.011 0.00985419
580 -63.8963 174.891 -18.6724 0 -0.352221 0.597667 0.720233 3.011 0.0104382
581 28.027 -116.421 72.0866 0 -0.970933 -0.114288 0.210302 3.011 0.0107485
582 109.699 149.547 43.6482 0 0.797261 -0.536562 0.276543 3.011 0.00751657
583 -20.9608 179.094 65.5853 0 0.880006 -0.465807 -0.0928053 3.011 0.00917101
584 47.3241 181.65 75.5406 0 0.731173 0.680977 0.0407045 3.011 0.0111162
585 -107.137 15.6746 -4.2292 0 -0.386832 0.388021 0.836541 3.011 0.00691892
586 28.2927 193.323 -135.153 0 0.764343 0.210383 0.609523 3.011 0.00525622
587 134.647 -170.109 2.80178 0 0.0533443 -0.375138 0.925433 3.011 0.0106808
588 48.076 43.3657 55.1665 0 -0.341281 -0.495287 -0.798886 3.011 0.0115119
589 98.2063 -112.181 80.7507 0 -0.514721 0.207108 -0.831967 3.011 0.0101679
590 6.20336 46.8496 -32.8513 0 0.503228 0.643448 -0.576833 3.011 0.00568674
591 -39.0126 127.447 -119.794 0 -0.311249 -0.476891 -0.822009 3.011 0.00659717
592 117.349 -115.489 -56.2271 0 -0.712325 -0.13161 -0.6894 3.011 0.0100906
593 -98.7966 -91.885 -32.3218 0 -0.47857 0.69718 0.533771 3.011 0.00104246
594 -87.1354 -47.7562 -66.6685 0 0.609502 0.617911 -0.496683 3.011 0.0070319
595 2.34538 103.88 -89.5557 0 0.951369 -0.166274 0.259324 3.011 0.00839918
596 -89.8762 128.509 -91.6882 0 -0.796796 -0.576031 0.182494 3.011 0.00510441
597 77.8433 -170.944 -102.508 0 -0.870243 -0.119747 -0.477848 3.011 0.0101968
