eventNumber true_vertex_X true_vertex_Y true_vertex_Z true_t0 true_dir_X true_dir_Y true_dir_Z true_energy true_track_length
104 42.7794 -86.2015 -81.0482 0 0.452046 0.722287 0.523407 30.511 0.152418
105 52.9188 166.189 59.8545 0 -0.867046 0.493972 0.0649823 30.511 0.113661
106 -35.5595 48.2859 102.814 0 -0.2987 0.781195 0.54819 30.511 0.10904
107 -62.8916 -150.946 -122.87 0 -0.721545 -0.517604 0.459847 30.511 0.064518
108 54.6346 -170.405 1.91384 0 -0.89736 0.413305 -0.154674 30.511 0.100217
109 47.7118 170.064 56.0018 0 -0.775315 -0.177736 0.60605 30.511 0.142691
110 -12.106 -90.6958 76.3925 0 0.356972 0.58469 0.728497 30.511 0.120005
111 -8.88405 -175.184 80.457 0 -0.483347 0.195648 0.853287 30.511 0.109373
112 -5.73632 149.218 19.2207 0 -0.642398 -0.71592 0.273466 30.511 0.18904
113 70.2212 17.7421 52.7219 0 -0.312068 -0.924936 -0.217041 30.511 0.131318
114 82.048 -103.012 106.108 0 0.814251 0.515083 -0.26774 30.511 0.10222
115 23.5394 70.0383 14.5781 0 0.754943 0.648488 -0.0975915 30.511 0.153394
116 6.00323 -59.9926 42.2511 0 -0.869474 0.420622 -0.259019 30.511 0.121794
117 82.7166 185.948 117.679 0 0.615934 -0.426532 -0.662341 30.511 0.138997
118 40.0515 35.8801 41.5744 0 0.83886 -0.517461 0.168965 30.511 0.128215
119 -18.8877 52.4297 79.733 0 0.100306 -0.983706 0.149203 30.511 0.149795
120 95.7572 10.1443 -89.5305 0 -0.162588 0.166333 0.972573 30.511 0.10544
121 -49.6633 -76.9883 42.9005 0 0.446984 -0.468865 -0.761821 30.511 0.0867173
122 120.426 150.994 -84.0304 0 0.408954 0.910915 -0.0546755 30.511 0.0630817
123 59.6616 93.6999 46.9731 0 -0.183326 0.710616 -0.679277 30.511 0.134247
124 114.052 -141.812 19.7447 0 -0.0132096 0.996296 0.0849668 30.511 0.0674284
125 111.731 88.1746 -53.5518 0 -0.9113 -0.395793 0.11349 30.511 0.12882
126 22.4455 -122.903 37.871 0 0.2575 -0.769061 0.585012 30.511 0.145341
127 65.8485 -121.085 -39.6963 0 -0.224443 -0.197352 -0.954294 30.511 0.106582
128 -122.724 127.386 -40.4027 0 -0.488072 -0.87244 0.0251797 30.511 0.117936
129 103.852 -76.6976 -75.1512 0 0.403558 -0.859024 -0.314988 30.511 0.0565529
130 21.7296 -87.024 118.592 0 0.859268 0.0649183 -0.507389 30.511 0.087117
131 51.9436 -177.664 -43.6708 0 0.295194 -0.640562 -0.708901 30.511 0.145212
132 -59.882 65.8373 -99.9545 0 -0.555448 0.72754 0.402695 30.511 0.136942
133 22.3364 -132.446 71.1628 0 0.404298 -0.719185 0.565081 30.511 0.144333
134 101.028 78.2446 -15.5192 0 0.858284 0.511768 -0.0379891 30.511 0.0256059
135 -101.082 -43.7131 104.809 0 0.034118 -0.0690115 0.997032 30.511 0.0809688
136 -117.721 -39.0254 -0.318094 0 0.393712 -0.598109 -0.698037 30.511 0.112891
137 -60.2358 132.942 75.5467 0 -0.164746 -0.187581 0.968335 30.511 0.124843
138 61.0386 29.6996 118.36 0 0.465163 -0.0663064 0.882738 30.511 0.0966177
139 7.33389 -75.0959 147.536 0 0.514565 0.140142 0.845922 30.511 0.0562484
140 68.1288 -76.77 -100.871 0 0.240385 -0.970201 0.0304226 30.511 0.112264
141 -146.361 -140.509 23.4395 0 0.740138 0.529561 -0.41444 30.511 0.0694661
