eventNumber true_vertex_X true_vertex_Y true_vertex_Z true_t0 true_dir_X true_dir_Y true_dir_Z true_energy true_track_length
32 -57.8425 -95.9861 93.621 0 -0.767179 0.587842 -0.256667 5.511 0.0249979
33 -59.7074 -26.8542 33.3699 0 -0.247075 0.742759 -0.622305 5.511 0.0184349
34 -30.386 -37.4951 8.22561 0 0.468539 -0.835735 -0.28639 5.511 0.0162502
35 -1.84904 -32.288 -90.678 0 -0.462518 -0.665742 -0.585547 5.511 0.0222212
36 -49.1418 -159.771 131.888 0 0.349331 -0.317852 0.881441 5.511 0.015436
37 -147.64 59.8702 -25.542 0 -0.610041 -0.696832 0.377194 5.511 0.0189936
38 142.665 -151.567 35.3907 0 0.337099 0.226922 0.913713 5.511 0.0148327
39 -20.6266 3.28979 -146.256 0 0.713005 -0.677953 -0.178897 5.511 0.0234539
40 -114.322 -21.9916 -1.13572 0 0.412338 -0.537236 -0.735768 5.511 0.0139964
41 -19.432 -48.7595 111.577 0 0.521521 0.458451 -0.71961 5.511 0.0175258
42 -22.5623 41.2871 32.3597 0 0.903936 -0.417892 -0.0909201 5.511 0.0187629
43 34.601 68.2132 -90.1996 0 0.62393 -0.475531 -0.620147 5.511 0.0128331
44 -81.0952 -137.12 -113.952 0 0.596578 0.269833 0.755834 5.511 0.0226984
45 10.4454 106.196 -96.3332 0 -0.831095 0.271812 -0.48518 5.511 0.0167973
46 120.203 -7.31511 -57.7026 0 -0.881236 -0.472259 0.0198636 5.511 0.0210654
47 -28.9325 -14.2686 7.68665 0 -0.54108 0.334522 0.771575 5.511 0.0214441
48 65.2331 71.338 56.8151 0 -0.809024 0.579984 0.0953896 5.511 0.0211727
49 99.1771 -49.7655 53.7404 0 -0.753788 0.579457 -0.309892 5.511 0.0228375
50 44.8343 -163.877 -67.8391 0 -0.918816 -0.384829 0.0876546 5.511 0.0208353
51 -50.6835 139.511 -28.9949 0 -0.619292 0.784949 0.0182209 5.511 0.0197813
52 1.51278 141.025 141.835 0 -0.180645 -0.92441 0.335907 5.511 0.0207831
53 92.9917 -137.445 4.32166 0 0.742671 0.664662 0.0816389 5.511 0.021469
54 105.649 82.4408 17.4258 0 -0.809217 -0.174293 0.561061 5.511 0.0199115
55 -20.7593 -33.3425 -73.8266 0 -0.258776 -0.701276 -0.664265 5.511 0.0203387
56 -0.510854 143.334 103.372 0 -0.0179003 0.864526 -0.502269 5.511 0.0188212
57 91.0157 -14.3787 -30.6274 0 0.538534 0.718546 0.440083 5.511 0.0163109
58 -83.7673 1.52822 -123.494 0 0.534789 0.750095 0.389047 5.511 0.0182263
59 10.4423 182.596 50.6618 0 -0.538933 0.804921 0.248301 5.511 0.0194843
60 113.536 132.765 60.8973 0 0.643993 0.709836 0.285316 5.511 0.02164
61 -38.3707 189.5 -143.755 0 0.24481 -0.878584 -0.410071 5.511 0.0243762
62 94.5141 69.7411 -68.0922 0 -0.355018 0.84757 0.394446 5.511 0.0186901
63 -145.007 56.8675 -37.9485 0 -0.397515 -0.274116 0.875695 5.511 0.0238946
64 -37.6611 177.069 -125.202 0 -0.250366 -0.0734987 -0.965357 5.511 0.0240749
65 113.704 66.3627 78.4538 0 -0.0852872 -0.98325 0.161075 5.511 0.0185639
66 -38.4828 -182.002 115.972 0 -0.763546 0.225317 -0.605169 5.511 0.0229906
67 -104.938 -76.8623 -36.1094 0 -0.16894 0.344343 -0.923519 5.511 0.0196527
68 24.298 -178.964 -61.2319 0 0.701572 -0.269619 -0.659622 5.511 0.0215891
69 -6.13076 -84.4587 136.965 0 0.0482956 0.858872 0.509908 5.511 0.0209665
70 33.5944 68.065 63.7598 0 0.476469 0.853507 0.210957 5.511 0.0184056
71 -117.298 -76.901 78.6353 0 -0.139905 0.873468 -0.466347 5.511 0.0179084
72 -132.91 -178.569 -21.2122 0 0.869851 0.287945 -0.400559 5.511 0.0203366
73 -17.5988 -163.339 93.868 0 0.526963 -0.825027 0.204059 5.511 0.0161062
74 57.4343 -109.311 -46.6387 0 0.664766 -0.037857 0.746092 5.511 0.0171024
75 -121.445 30.5995 -78.5509 0 -0.651456 -0.0726198 -0.755203 5.511 0.0217385
76 124.506 129.592 -41.9239 0 0.588418 0.566928 0.576505 5.511 0.0254164
77 -17.6677 174.536 -42.4093 0 -0.31613 0.939675 -0.130664 5.511 0.0119514
78 -8.17968 -101.197 -90.1629 0 0.188977 0.952241 0.239843 5.511 0.0223201
79 -59.0617 -112.254 63.6602 0 0.22113 -0.377779 -0.899102 5.511 0.0201447
80 -3.36717 -191.02 -32.3506 0 -0.162086 -0.944621 0.28534 5.511 0.0163218
81 96.3953 167.269 101.543 0 -0.637857 -0.596609 -0.487028 5.511 0.0113029
82 5.59816 109.884 -88.5228 0 -0.86529 0.0841587 0.494157 5.511 0.0226299
83 -83.9342 -87.749 -71.8381 0 -0.951986 -0.216288 -0.216661 5.511 0.0211111
84 30.9439 -155.377 -70.8882 0 0.364267 0.388567 -0.84636 5.511 0.0949483
85 114.755 -95.7634 68.796 0 -0.428667 -0.631181 0.646417 5.511 0.0233278
86 129.396 7.25139 -44.968 0 0.503239 0.773441 -0.385408 5.511 0.0214044
87 64.861 -53.2251 -17.5451 0 -0.737054 -0.452117 0.502336 5.511 0.0191228
88 -51.3233 -191.288 -84.911 0 -0.149103 0.630817 0.761471 5.511 0.0210321
89 -18.8654 -53.7571 13.8064 0 0.614558 0.788551 0.0224839 5.511 0.0218776
90 -52.8372 45.0594 -83.8884 0 -0.685919 -0.570404 0.451834 5.511 0.0243709
91 41.1511 43.1545 -115.25 0 -0.112036 -0.814308 -0.569518 5.511 0.0232071
92 6.4154 -23.1266 -19.1673 0 -0.937608 0.345881 0.0354522 5.511 0.0223078
93 -74.0417 13.5312 116.94 0 0.840784 -0.403028 -0.361456 5.511 0.0213628
94 -129.193 58.612 60.4788 0 -0.402459 0.897639 0.179644 5.511 0.0111371
95 -94.9796 62.2904 92.4556 0 -0.819907 -0.0220858 0.572071 5.511 0.019541
96 -73.2103 -24.8549 -104.764 0 0.328676 -0.418747 -0.846536 5.511 0.0225872
97 47.2946 -111.861 -78.2296 0 -0.604783 -0.795667 -0.0339361 5.511 0.0190701
98 -46.5907 -85.0739 82.5676 0 -0.228164 -0.703573 0.672998 5.511 0.0187192
99 141.856 -17.3714 12.2849 0 0.735594 -0.672411 -0.0822495 5.511 0.0207991
100 144.17 116.325 19.7319 0 0.211841 -0.618279 0.756871 5.511 0.0189472
101 86.4105 -151.651 65.5899 0 -0.585046 -0.663848 0.465863 5.511 0.0209459
102 50.2069 -187.54 85.7993 0 -0.783215 -0.463762 0.414125 5.511 0.0174494
103 -29.276 141.853 16.9764 0 -0.220729 0.534424 0.815886 5.511 0.0150716
104 -25.2237 74.9897 -66.5665 0 0.951114 -0.268372 -0.152838 5.511 0.0166974
105 -19.9023 -49.7194 -132.929 0 -0.183931 0.711679 -0.677999 5.511 0.020838
106 43.7901 -70.2061 -41.1993 0 0.581975 0.800995 -0.140401 5.511 0.0259292
107 65.4966 32.2958 38.2226 0 0.993546 0.0864918 -0.0733857 5.511 0.0179486
108 9.18165 -49.3716 -125.446 0 0.131282 -0.101857 -0.986099 5.511 0.0206706
109 14.4017 116.137 -33.0542 0 0.119317 -0.962363 -0.244173 5.511 0.022197
110 113.849 69.193 71.5159 0 -0.366745 -0.789297 0.492452 5.511 0.0171828
111 -74.8547 -105.9 -107.66 0 0.724818 0.640903 -0.25275 5.511 0.0240021
112 -80.6482 107.646 -36.6673 0 -0.122225 -0.699882 0.703723 5.511 0.0231064
113 35.2163 -144.644 -77.2883 0 0.98103 -0.083868 -0.174773 5.511 0.017162
114 -31.1582 166.264 -120.688 0 -0.221216 -0.585381 -0.779995 5.511 0.0247164
115 138.355 -87.6102 -55.4142 0 -0.0935824 0.846666 0.523832 5.511 0.0249667
116 -96.3945 73.0898 51.4549 0 0.202231 0.90532 -0.373494 5.511 0.0202633
117 94.9439 -76.7157 -111.414 0 -0.670581 0.483033 0.563028 5.511 0.0132074
118 18.7196 146.399 -64.084 0 0.842498 -0.524292 0.123751 5.511 0.0214237
119 24.1822 70.0618 37.1139 0 -0.43371 0.513432 0.740461 5.511 0.0220379
120 -133.27 -115.335 -33.5099 0 0.57578 -0.618502 0.534727 5.511 0.0205134
121 83.2792 20.0215 -119.2 0 0.885785 -0.394109 0.245077 5.511 0.0213076
122 30.3633 128.924 128.791 0 0.502347 0.846146 -0.178003 5.511 0.0176088
123 -75.2964 37.7325 128.663 0 -0.103991 -0.62158 -0.776417 5.511 0.0161387
124 -49.4654 151.551 110.929 0 -0.0466034 0.910568 -0.410723 5.511 0.0223019
125 87.2225 -109.477 24.0481 0 -0.444274 -0.0782144 -0.89247 5.511 0.0176861
126 -25.825 -186.754 -53.6989 0 -0.372216 0.922928 0.0982857 5.511 0.0213481
127 -100.159 55.7601 -33.6329 0 -0.599166 -0.780004 0.180539 5.511 0.0209791
128 56.3442 -21.1 15.7084 0 0.53959 0.539282 0.646543 5.511 0.0193985
129 -3.6858 70.1669 -32.6953 0 0.602647 -0.673606 0.427869 5.511 0.0175931
130 10.9481 164.534 82.0814 0 -0.106589 -0.89359 -0.436046 5.511 0.0135232
131 -35.2579 167.217 142.477 0 0.636607 0.696779 0.3305 5.511 0.022207
132 -72.6226 -84.026 -61.2863 0 -0.651259 -0.503886 -0.567416 5.511 0.0194541
133 -102.723 91.4995 -38.8602 0 -0.630306 0.766528 0.12308 5.511 0.0155166
134 87.7458 46.8834 93.8807 0 -0.0869807 0.898618 0.430023 5.511 0.0247641
135 98.1563 177.815 -79.926 0 0.153121 0.353801 -0.922702 5.511 0.0180937
136 -125.707 127.77 28.8483 0 -0.566266 -0.329516 0.755488 5.511 0.0239388
137 -33.1608 -108.751 -9.23219 0 -0.177798 0.498182 0.848648 5.511 0.0188939
138 71.5927 -57.7757 114.598 0 0.119828 0.727298 0.67578 5.511 0.0220293
139 -96.6235 -1.5443 -94.7559 0 0.688986 -0.625898 -0.365446 5.511 0.0251631
140 100.387 -72.3853 -56.83 0 -0.00660476 -0.946116 -0.323762 5.511 0.0127437
141 -56.6885 77.4274 -84.8812 0 -0.777903 -0.623076 0.0815111 5.511 0.0221817
142 -17.9982 114.248 88.05 0 -0.410016 0.412141 0.81365 5.511 0.0198668
143 5.95204 -83.7114 47.4547 0 0.603308 0.564385 -0.563461 5.511 0.0145983
144 97.6383 121.051 13.2826 0 0.905622 -0.407585 -0.11715 5.511 0.0170191
145 62.0823 -59.94 -24.0671 0 -0.799097 0.20637 -0.564673 5.511 0.0233884
146 -111.94 -127.943 39.7977 0 -0.571236 -0.28607 -0.76932 5.511 0.0235063
147 -80.2892 97.4256 12.8837 0 0.617237 0.308282 -0.723865 5.511 0.0232026
148 -11.3842 -87.5584 75.1073 0 -0.950486 -0.254765 -0.177964 5.511 0.0223407
149 -52.1096 -141.205 6.46931 0 -0.644599 0.640006 -0.418192 5.511 0.0235328
150 39.6819 -127.044 -115.674 0 0.370709 0.626162 -0.685927 5.511 0.0224022
151 -57.6244 -189.231 -104.364 0 0.482466 -0.370875 0.793523 5.511 0.0180008
152 -53.6254 -106.029 -134.028 0 0.902083 0.362648 0.233949 5.511 0.0226332
153 57.8568 -20.7829 43.1507 0 -0.346586 0.0665574 -0.935654 5.511 0.0194259
154 1.86013 145.679 38.3958 0 0.0732024 -0.417333 0.905801 5.511 0.0360822
155 11.4843 42.7796 49.4315 0 -0.941501 -0.290992 0.169999 5.511 0.0156362
156 48.4824 41.6883 66.7049 0 -0.513414 -0.85325 0.0914917 5.511 0.0216042
157 100.485 -88.6272 54.506 0 -0.249021 -0.597604 0.76214 5.511 0.0204292
158 72.0012 23.5452 47.8002 0 -0.760446 0.258423 -0.595769 5.511 0.0213803
159 110.909 -31.6519 52.2477 0 -0.091023 -0.949105 -0.301522 5.511 0.0146596
160 -46.1768 174.852 96.4243 0 -0.0911909 -0.0990721 -0.990893 5.511 0.0186486
161 -56.5094 145.513 63.4723 0 0.982286 -0.129779 -0.135171 5.511 0.189504
162 -42.1859 -2.33072 107.135 0 -0.0782779 -0.938917 -0.335123 5.511 0.0208367
163 97.8444 164.784 -20.5663 0 -0.0632921 -0.757599 -0.649645 5.511 0.00416683
164 -13.7185 -28.9929 -16.2893 0 -0.898279 -0.391468 0.199618 5.511 0.0189757
165 33.5588 -37.0569 21.8933 0 0.6539 0.450296 -0.607987 5.511 0.0195355
166 144.748 -188.259 -36.8967 0 0.706999 -0.706252 -0.0368801 5.511 0.0235599
167 1.08184 86.1025 -109.017 0 0.071779 0.395958 0.915459 5.511 0.0176893
168 -103.637 163.955 47.72 0 -0.529121 -0.739794 -0.415614 5.511 0.0133115
169 21.3471 -194.507 0.347983 0 0.509634 -0.77815 -0.36709 5.511 0.0195428
170 86.9205 1.33926 -55.3253 0 -0.484805 -0.425788 0.763982 5.511 0.0211736
171 27.316 -133.392 3.99726 0 -0.4781 0.202359 -0.854676 5.511 0.0215464
172 -94.27 58.4763 11.4425 0 -0.226641 -0.773543 -0.591831 5.511 0.0208425
173 131.688 -69.0752 23.614 0 -0.636407 0.521401 0.568443 5.511 0.0233035
174 -4.37461 -162.551 -10.3694 0 0.94149 -0.286228 -0.177961 5.511 0.0164987
175 76.7732 33.2965 -85.735 0 -0.175484 -0.879661 -0.442043 5.511 0.0215485
176 130.07 -185.641 16.5943 0 0.393877 0.0735096 -0.916219 5.511 0.022354
177 -37.2814 5.63371 -80.2846 0 -0.755438 0.130453 0.642102 5.511 0.0200937
178 -129.078 141.416 29.3488 0 -0.617714 0.688671 0.379686 5.511 0.0259706
179 17.4325 -81.6125 -68.871 0 0.804605 -0.567849 0.173659 5.511 0.0179343
180 -7.66368 -158.968 66.8715 0 0.00802762 -0.164181 0.986398 5.511 0.0185034
181 66.6795 -109.636 -38.3035 0 -0.566153 -0.811468 0.14488 5.511 0.0123439
182 17.1564 0.708782 69.6671 0 -0.906702 -0.0759832 0.414872 5.511 0.0155789
183 -74.2406 189.796 114.072 0 0.830995 0.28956 0.474977 5.511 0.0185855
184 0.552821 -92.2712 -51.0535 0 0.90408 0.0258458 -0.426581 5.511 0.0225485
185 66.9321 -147.224 -38.7826 0 0.63216 0.713315 0.302581 5.511 0.048234
186 -29.5245 159.537 -40.9149 0 -0.117908 -0.575223 -0.809454 5.511 0.0173319
187 115.975 89.2339 -83.8134 0 0.557987 0.128787 0.819795 5.511 0.0192704
188 29.4974 -59.218 -48.0328 0 0.0767873 0.330664 -0.940619 5.511 0.0226549
189 102.626 135.06 68.1555 0 0.450914 -0.167839 -0.876645 5.511 0.0145099
190 63.1377 52.4737 -17.4968 0 -0.393311 0.512481 -0.763328 5.511 0.0169558
191 -63.58 108.085 -90.1354 0 0.251851 -0.921667 -0.29513 5.511 0.02306
192 16.1929 173.085 128.432 0 0.804952 -0.258344 0.534144 5.511 0.0184264
193 -119.035 -13.0087 87.6453 0 0.789046 0.271606 -0.551033 5.511 0.0201315
194 28.7642 5.13393 -38.7572 0 0.974214 0.204184 -0.0959951 5.511 0.0245671
195 82.0704 115.114 39.7315 0 0.41171 -0.0907696 0.906783 5.511 0.0192883
196 10.7523 -163.723 15.4802 0 0.425706 -0.524828 -0.737109 5.511 0.00823213
197 73.8475 -154.651 120.101 0 0.799105 0.528036 -0.287418 5.511 0.0191533
198 20.533 146.95 -18.5943 0 0.634516 0.669258 -0.386631 5.511 0.0196954
199 101.784 18.3933 -64.1854 0 -0.145289 -0.973158 0.17848 5.511 0.0218251
200 102.408 8.77822 -8.76101 0 0.822647 -0.507946 0.255427 5.511 0.0244812
201 -101.351 -179.847 66.2658 0 -0.585728 0.320689 -0.744366 5.511 0.0158453
202 -13.5323 79.0209 11.3645 0 -0.649422 0.583025 0.488194 5.511 0.0237137
203 138.194 152.819 1.21902 0 -0.148381 -0.970629 -0.189374 5.511 0.0218886
204 5.88507 -47.9749 73.3116 0 0.310822 -0.931204 -0.190389 5.511 0.0163491
205 -10.6226 -90.9097 -39.4084 0 0.148815 -0.988838 -0.00733471 5.511 0.0143727
206 2.36376 -168.184 42.3775 0 -0.410087 0.165147 0.89697 5.511 0.021661
207 75.59 -63.5899 24.2776 0 -0.950904 -0.303606 -0.0600479 5.511 0.0200127
208 -114.412 -155.332 -9.52879 0 0.701123 -0.233556 -0.673705 5.511 0.0206309
209 93.7235 -130.088 68.0027 0 -0.736117 -0.675062 0.0492232 5.511 0.0226124
210 32.6172 159.26 142.666 0 0.138259 -0.882633 0.44927 5.511 0.0203525
211 -133.619 53.5625 24.9122 0 -0.63442 -0.58525 -0.504968 5.511 0.0228806
212 32.0746 8.76787 -122.634 0 -0.0234099 0.0723025 0.997108 5.511 0.0203021
213 45.0683 82.5491 -23.1744 0 -0.00258955 0.90033 0.435199 5.511 0.0212569
214 70.6964 -193.597 45.0001 0 0.136704 -0.211925 0.967677 5.511 0.0175049
215 -81.1115 152.154 -111.72 0 0.266093 0.93753 -0.224124 5.511 0.0152166
216 -21.9149 104.865 130.679 0 -0.657956 -0.719283 -0.222992 5.511 0.0207652
217 31.6785 56.7826 67.6731 0 0.513898 0.149534 -0.844718 5.511 0.0186266
218 -101.333 -158.018 -23.6127 0 -0.230757 -0.76004 0.607528 5.511 0.0234991
219 101.64 -49.0911 -24.0226 0 0.923244 0.335119 -0.187927 5.511 0.0164644
220 145.344 -29.8868 12.5798 0 -0.322249 -0.893583 -0.312513 5.511 0.01476
221 -48.467 -69.459 -12.9169 0 0.353381 0.882636 0.30996 5.511 0.0111308
222 -14.4677 -128.483 98.4061 0 -0.724033 -0.527398 0.444554 5.511 0.0160333
223 -107.244 24.2871 101.218 0 0.272579 -0.259853 -0.926378 5.511 0.0169663
224 -148.494 -84.5707 19.7153 0 -0.488682 -0.639324 -0.593679 5.511 0.0198198
225 -70.8832 -129.49 -7.50878 0 -0.133162 -0.637899 0.75852 5.511 0.0219542
226 -124.589 10.4252 66.6706 0 -0.0922591 0.775459 -0.624621 5.511 0.0152243
227 16.4728 -73.0881 30.046 0 0.761017 0.42804 -0.487477 5.511 0.0184132
228 -20.7669 195.002 118.617 0 0.977185 0.128678 -0.168972 5.511 0.0209447
229 -95.7753 -96.3285 39.4358 0 0.200208 -0.453968 0.868234 5.511 0.01491
230 -92.0832 -107.429 -87.9633 0 0.700165 0.631427 -0.33327 5.511 0.0187674
231 -79.5123 61.8317 108.05 0 -0.818319 0.00703051 0.574721 5.511 0.0216076
232 -113.179 -101.913 68.7804 0 -0.420282 -0.851466 0.313638 5.511 0.0197265
233 -4.25327 15.7289 98.609 0 0.764954 -0.458009 -0.452849 5.511 0.0186674
234 -34.5821 -99.6084 -31.1135 0 0.395658 -0.662883 -0.635642 5.511 0.017959
235 -17.9891 116.119 123.221 0 -0.81724 -0.23093 0.528006 5.511 0.0250583
236 50.4819 -149.351 18.953 0 0.931066 0.350688 0.100668 5.511 0.0217749
237 -3.38166 167.079 21.6203 0 0.63064 -0.769961 0.0972257 5.511 0.00947324
238 -76.2182 16.8288 -64.3454 0 0.425247 0.86393 0.269797 5.511 0.0200809
239 71.093 185.163 39.4352 0 0.841169 -0.103601 0.530756 5.511 0.0205476
240 -4.76566 -150.181 99.3693 0 0.664154 0.553197 -0.502864 5.511 0.0207711
241 -24.6214 -121.263 -29.4663 0 -0.570981 0.82096 -0.00237775 5.511 0.0189878
242 51.4378 140.288 -22.3434 0 0.155421 -0.987241 0.0346311 5.511 0.0192404
243 111.258 -162.402 -85.5695 0 0.740065 0.121404 -0.661486 5.511 0.018833
244 104.569 -47.1449 5.23865 0 -0.63935 0.0627609 -0.76635 5.511 0.0242633
245 0.59883 -26.0839 -91.6672 0 -0.577256 0.0833854 0.812294 5.511 0.019304
246 40.4887 10.8153 -92.2661 0 0.494835 -0.80338 0.331239 5.511 0.0225843
247 -8.60492 -113.043 102.297 0 -0.553634 0.408529 0.725667 5.511 0.0219642
248 38.794 93.0199 -8.93572 0 -0.339172 0.922291 0.185315 5.511 0.0171183
249 -110.015 -14.8841 -16.432 0 -0.301614 -0.617051 0.726827 5.511 0.0195938
250 -43.3263 -0.396068 79.2237 0 0.0796375 -0.430944 -0.898858 5.511 0.0187372
251 -142.072 -192.384 -13.5516 0 0.620018 -0.658638 0.42635 5.511 0.0215509
252 -104.371 -48.3731 1.93801 0 0.813855 -0.0912845 0.573854 5.511 0.0221982
253 72.6527 -170.858 106.825 0 0.96543 0.256307 0.0474478 5.511 0.0220267
254 -101.221 -29.0984 -36.5581 0 0.360655 -0.127126 0.923995 5.511 0.0216993
255 93.4126 45.885 -113.386 0 0.900359 0.317473 0.297597 5.511 0.0224137
256 -40.5536 144.056 -83.7976 0 -0.688183 0.623835 0.37045 5.511 0.0197555
257 31.521 46.1663 139.86 0 0.537382 -0.645399 -0.542845 5.511 0.0199554
258 118.843 181.707 -78.8968 0 0.585031 0.69319 -0.420982 5.511 0.0196394
259 40.2627 -129.962 88.1094 0 -0.222845 0.0798181 0.971581 5.511 0.0155479
260 114.906 162.753 -90.5696 0 0.858733 0.303649 0.412764 5.511 0.0226704
261 -122.818 -133.219 78.3627 0 -0.504264 -0.849527 -0.15499 5.511 0.014499
262 140.717 72.63 -42.8897 0 -0.0191596 0.616969 0.786754 5.511 0.0219298
263 -125.818 40.7929 -19.8726 0 0.593375 -0.781066 0.19453 5.511 0.0212605
264 135.546 -34.0123 59.8562 0 0.421816 0.881731 0.211237 5.511 0.0259018
265 33.524 92.3697 60.3325 0 -0.436811 0.605148 0.665576 5.511 0.0184691
266 21.2191 85.9818 -19.7842 0 0.518204 0.746743 -0.416941 5.511 0.0244729
267 59.948 148.137 27.9977 0 0.488402 0.243746 -0.837885 5.511 0.0168965
268 115.31 100.678 -83.1545 0 -0.753961 0.544676 -0.367248 5.511 0.0198005
269 83.2666 28.0264 -119.454 0 -0.907293 -0.202002 -0.368801 5.511 0.0218309
270 58.0548 -107.843 119.882 0 -0.975277 -0.220658 0.012012 5.511 0.023084
271 -33.6572 14.46 91.9028 0 0.529334 0.666734 -0.524664 5.511 0.01884
272 51.129 -131.991 -96.5738 0 0.380072 -0.572103 0.726804 5.511 0.0247715
273 -38.3357 23.2528 18.565 0 0.614863 0.452843 0.64566 5.511 0.0236527
274 -70.0081 -17.9577 -67.9404 0 0.840349 0.0818286 -0.535833 5.511 0.0190185
275 -135.405 -154.146 16.6053 0 -0.167231 0.657311 -0.734831 5.511 0.0193737
276 -6.34029 49.0633 108.146 0 -0.332084 -0.0120506 0.943173 5.511 0.0224286
277 88.9285 47.8026 82.2011 0 -0.778044 0.0656358 0.624772 5.511 0.0212113
278 16.4448 -59.8691 -26.3856 0 0.298644 -0.692626 0.656568 5.511 0.0171332
279 43.6425 -130.306 -42.3394 0 -0.141116 -0.90541 0.4004 5.511 0.0175289
280 -102.051 -67.4284 -64.3587 0 0.035974 0.790073 -0.611957 5.511 0.0207789
281 -103.378 172.089 24.2606 0 -0.0732348 -0.572249 -0.816803 5.511 0.0194342
282 -115.123 94.7544 -26.0861 0 -0.21691 0.974788 -0.0523257 5.511 0.0091743
283 85.4452 120.073 84.3661 0 -0.0773937 0.530981 0.843842 5.511 0.0234227
284 -28.4034 -193.476 88.0469 0 0.142358 0.80744 0.572516 5.511 0.0201511
285 61.2165 -54.9768 9.91595 0 -0.561298 -0.634885 -0.530911 5.511 0.0133583
286 17.9282 163.216 7.98871 0 0.665178 -0.319184 -0.675026 5.511 0.0168266
287 -84.3562 -49.7243 73.1841 0 0.0830936 0.973544 -0.212856 5.511 0.0239008
288 29.1762 -118.226 -112.222 0 0.308502 0.677092 -0.668111 5.511 0.0212073
289 65.5666 -4.4569 68.3615 0 -0.173148 -0.523 -0.83456 5.511 0.0175324
290 137.203 62.1708 -3.52186 0 0.907499 0.0434035 0.417805 5.511 0.0119774
291 91.4879 165.303 85.4991 0 -0.763848 0.523962 -0.376828 5.511 0.0110968
292 24.3354 -79.5965 16.5855 0 0.988306 0.150217 0.0262052 5.511 0.0207394
293 -2.62812 -4.71793 102.625 0 0.561262 -0.805982 -0.18809 5.511 0.0181077
294 -79.9909 13.8886 -109.085 0 0.263687 0.9594 0.1001 5.511 0.0197082
295 104.406 15.2477 -30.6906 0 -0.781786 -0.620294 0.0636024 5.511 0.0170988
296 124.414 95.1665 17.955 0 -0.797635 -0.323549 0.509014 5.511 0.021506
297 19.2062 104.733 127.485 0 0.975826 -0.173222 0.133255 5.511 0.00144527
298 -30.5763 111.533 97.5827 0 -0.888838 0.367853 -0.273223 5.511 0.0217775
299 129.321 72.4466 60.1488 0 0.0221118 -0.209158 -0.977632 5.511 0.0213648
300 37.439 -112.421 -32.8073 0 0.920114 -0.0469945 -0.388821 5.511 0.0203777
