Event 133 Mean acceptance fraction: 0.509
Event 134 Mean acceptance fraction: 0.413
Event 135 Mean acceptance fraction: 0.357
Event 136 Mean acceptance fraction: 0.449
Event 137 Mean acceptance fraction: 0.370
Event 138 Mean acceptance fraction: 0.352
Event 139 Mean acceptance fraction: 0.399
Event 140 Mean acceptance fraction: 0.399
Event 141 Mean acceptance fraction: 0.365
Event 142 Mean acceptance fraction: 0.345
Event 143 Mean acceptance fraction: 0.463
Event 144 Mean acceptance fraction: 0.450
Event 145 Mean acceptance fraction: 0.393
Event 146 Mean acceptance fraction: 0.506
Event 147 Mean acceptance fraction: 0.489
Event 148 Mean acceptance fraction: 0.380
Event 149 Mean acceptance fraction: 0.490
Event 150 Mean acceptance fraction: 0.398
Event 151 Mean acceptance fraction: 0.453
Event 152 Mean acceptance fraction: 0.407
Event 153 Mean acceptance fraction: 0.342
Event 154 Mean acceptance fraction: 0.453
Event 155 Mean acceptance fraction: 0.350
Event 156 Mean acceptance fraction: 0.392
Event 157 Mean acceptance fraction: 0.364
Event 158 Mean acceptance fraction: 0.439
Event 159 Mean acceptance fraction: 0.376
Event 160 Mean acceptance fraction: 0.444
Event 161 Mean acceptance fraction: 0.427
Event 162 Mean acceptance fraction: 0.422
Event 163 Mean acceptance fraction: 0.372
Event 164 Mean acceptance fraction: 0.383
Event 165 Mean acceptance fraction: 0.454
Event 166 Mean acceptance fraction: 0.503
Event 167 Mean acceptance fraction: 0.422
Event 168 Mean acceptance fraction: 0.516
Event 169 Mean acceptance fraction: 0.391
Event 170 Mean acceptance fraction: 0.398
Event 171 Mean acceptance fraction: 0.481
Event 172 Mean acceptance fraction: 0.353
Event 173 Mean acceptance fraction: 0.401
Event 174 Mean acceptance fraction: 0.366
Event 175 Mean acceptance fraction: 0.430
Event 176 Mean acceptance fraction: 0.392
Event 177 Mean acceptance fraction: 0.355
Event 178 Mean acceptance fraction: 0.444
Event 179 Mean acceptance fraction: 0.496
Event 180 Mean acceptance fraction: 0.438
Event 181 Mean acceptance fraction: 0.424
Event 182 Mean acceptance fraction: 0.398
Event 183 Mean acceptance fraction: 0.523
Event 184 Mean acceptance fraction: 0.531
Event 185 Mean acceptance fraction: 0.497
Event 186 Mean acceptance fraction: 0.425
Event 187 Mean acceptance fraction: 0.438
Event 188 Mean acceptance fraction: 0.473
Event 189 Mean acceptance fraction: 0.351
Event 190 Mean acceptance fraction: 0.453
Event 191 Mean acceptance fraction: 0.464
Event 192 Mean acceptance fraction: 0.437
Event 193 Mean acceptance fraction: 0.343
Event 194 Mean acceptance fraction: 0.416
Event 195 Mean acceptance fraction: 0.403
Event 196 Mean acceptance fraction: 0.439
Event 197 Mean acceptance fraction: 0.366
Event 198 Mean acceptance fraction: 0.432
Event 199 Mean acceptance fraction: 0.534
Event 200 Mean acceptance fraction: 0.429
Event 201 Mean acceptance fraction: 0.395
Event 202 Mean acceptance fraction: 0.444
Event 203 Mean acceptance fraction: 0.377
Event 204 Mean acceptance fraction: 0.360
Event 205 Mean acceptance fraction: 0.389
Event 206 Mean acceptance fraction: 0.427
Event 207 Mean acceptance fraction: 0.541
Event 208 Mean acceptance fraction: 0.358
Event 209 Mean acceptance fraction: 0.453
Event 210 Mean acceptance fraction: 0.402
Event 211 Mean acceptance fraction: 0.453
Event 212 Mean acceptance fraction: 0.502
Event 213 Mean acceptance fraction: 0.422
Event 214 Mean acceptance fraction: 0.442
Event 215 Mean acceptance fraction: 0.442
Event 216 Mean acceptance fraction: 0.388
Event 217 Mean acceptance fraction: 0.430
Event 218 Mean acceptance fraction: 0.436
Event 219 Mean acceptance fraction: 0.388
Event 220 Mean acceptance fraction: 0.424
Event 221 Mean acceptance fraction: 0.401
Event 222 Mean acceptance fraction: 0.375
Event 223 Mean acceptance fraction: 0.426
Event 224 Mean acceptance fraction: 0.460
Event 225 Mean acceptance fraction: 0.404
Event 226 Mean acceptance fraction: 0.462
Event 227 Mean acceptance fraction: 0.464
Event 228 Mean acceptance fraction: 0.544
Event 229 Mean acceptance fraction: 0.377
Event 230 Mean acceptance fraction: 0.358
Event 231 Mean acceptance fraction: 0.333
Event 232 Mean acceptance fraction: 0.448
Event 233 Mean acceptance fraction: 0.436
Event 234 Mean acceptance fraction: 0.349
Event 235 Mean acceptance fraction: 0.356
Event 236 Mean acceptance fraction: 0.458
Event 237 Mean acceptance fraction: 0.443
Event 238 Mean acceptance fraction: 0.438
Event 239 Mean acceptance fraction: 0.415
Event 240 Mean acceptance fraction: 0.480
Event 241 Mean acceptance fraction: 0.371
Event 242 Mean acceptance fraction: 0.369
Event 243 Mean acceptance fraction: 0.354
Event 244 Mean acceptance fraction: 0.329
Event 245 Mean acceptance fraction: 0.477
Event 246 Mean acceptance fraction: 0.427
Event 247 Mean acceptance fraction: 0.376
Event 248 Mean acceptance fraction: 0.412
Event 249 Mean acceptance fraction: 0.404
Event 250 Mean acceptance fraction: 0.423
Event 251 Mean acceptance fraction: 0.380
Event 252 Mean acceptance fraction: 0.365
Event 253 Mean acceptance fraction: 0.400
Event 254 Mean acceptance fraction: 0.500
Event 255 Mean acceptance fraction: 0.392
Event 256 Mean acceptance fraction: 0.392
Event 257 Mean acceptance fraction: 0.471
Event 258 Mean acceptance fraction: 0.440
Event 259 Mean acceptance fraction: 0.453
Event 260 Mean acceptance fraction: 0.521
Event 261 Mean acceptance fraction: 0.437
Event 262 Mean acceptance fraction: 0.527
Event 263 Mean acceptance fraction: 0.428
Event 264 Mean acceptance fraction: 0.496
Event 265 Mean acceptance fraction: 0.480
Event 266 Mean acceptance fraction: 0.407
Event 267 Mean acceptance fraction: 0.488
Event 268 Mean acceptance fraction: 0.429
Event 269 Mean acceptance fraction: 0.465
Event 270 Mean acceptance fraction: 0.410
Event 271 Mean acceptance fraction: 0.362
Event 272 Mean acceptance fraction: 0.411
Event 273 Mean acceptance fraction: 0.519
Event 274 Mean acceptance fraction: 0.393
Event 275 Mean acceptance fraction: 0.475
Event 276 Mean acceptance fraction: 0.470
Event 277 Mean acceptance fraction: 0.417
Event 278 Mean acceptance fraction: 0.424
Event 279 Mean acceptance fraction: 0.367
Event 280 Mean acceptance fraction: 0.382
Event 281 Mean acceptance fraction: 0.425
Event 282 Mean acceptance fraction: 0.341
Event 283 Mean acceptance fraction: 0.333
