Event 0 Mean acceptance fraction: 0.488
Event 1 Mean acceptance fraction: 0.406
Event 2 Mean acceptance fraction: 0.494
Event 3 Mean acceptance fraction: 0.545
Event 4 Mean acceptance fraction: 0.474
Event 5 Mean acceptance fraction: 0.436
Event 6 Mean acceptance fraction: 0.438
Event 7 Mean acceptance fraction: 0.518
Event 8 Mean acceptance fraction: 0.478
Event 9 Mean acceptance fraction: 0.465
