eventNumber true_vertex_X true_vertex_Y true_vertex_Z true_t0 true_dir_X true_dir_Y true_dir_Z true_energy true_track_length
162 74.5521 160.696 -54.518 0 -0.260539 0.426825 0.865991 10.511 0.0313124
163 -146.963 -83.8841 -3.93725 0 -0.7134 -0.189163 -0.674743 10.511 0.0423954
164 119.932 -152.335 -61.9718 0 -0.349429 0.28066 0.89394 10.511 0.0230672
165 -80.8521 79.7003 -15.115 0 0.459101 0.519974 0.720315 10.511 0.0385441
166 79.7924 73.2101 -114.383 0 0.124225 -0.901923 0.413645 10.511 0.033648
167 134.205 -31.8388 2.1765 0 0.425459 -0.658194 0.6211 10.511 0.0250594
168 -103.763 11.4497 7.96273 0 -0.243427 0.317195 -0.916587 10.511 0.0519467
169 65.2697 -101.069 -39.8402 0 -0.34286 0.25279 0.904734 10.511 0.0474013
170 57.1853 57.4942 122.331 0 -0.670787 -0.170046 -0.721893 10.511 0.0294259
171 -62.1903 183.505 92.9241 0 -0.822932 0.310667 -0.475677 10.511 0.0527143
172 30.4459 -90.1681 44.6337 0 -0.438016 0.277214 -0.855158 10.511 0.0385513
173 -39.0669 107.745 12.2535 0 -0.386409 0.0597353 0.920391 10.511 0.0414719
174 -30.7756 -43.7575 -1.02923 0 -0.296381 -0.901097 0.316516 10.511 0.0499603
175 -23.2169 2.27776 8.51613 0 -0.331016 -0.769385 0.546329 10.511 0.0428255
176 6.97571 61.7953 -62.8484 0 -0.0498415 0.480638 0.875502 10.511 0.029114
177 13.0082 -122.821 51.2013 0 -0.459231 0.39536 -0.795485 10.511 0.0450591
178 -73.9916 -106.641 44.887 0 -0.864029 0.433628 -0.255773 10.511 0.028694
179 -30.6524 -26.5889 14.2474 0 -0.91733 0.0464649 0.395406 10.511 0.0426878
180 -15.5364 31.0112 -136.812 0 -0.117673 -0.490454 -0.863486 10.511 0.0274965
181 94.0089 -159.717 107.776 0 0.841234 -0.0750777 -0.535434 10.511 0.0500802
182 88.7497 178.525 -118.501 0 -0.295849 0.777073 0.555545 10.511 0.0414827
183 34.1634 23.0123 128.184 0 0.20963 0.469815 -0.857513 10.511 0.0335339
184 -33.5544 -189.429 -109.098 0 0.867029 -0.317952 -0.383623 10.511 0.0377413
185 -78.8886 -50.327 111.013 0 -0.286288 -0.873643 0.39343 10.511 0.0470291
186 -79.9709 134.963 -19.5223 0 0.151146 -0.188302 0.970411 10.511 0.0268839
187 -54.4438 -57.7537 132.394 0 0.0533006 -0.992701 -0.108186 10.511 0.0470575
188 1.64745 46.3766 -24.4112 0 -0.329292 0.661563 0.673722 10.511 0.0368745
189 2.41165 186.678 93.175 0 0.541183 0.821706 -0.178662 10.511 0.0361975
190 -44.9117 -153.021 -2.52564 0 0.255726 0.922802 -0.288167 10.511 0.0367674
191 36.2462 182.351 142.329 0 0.522925 0.324606 0.78815 10.511 0.0274444
192 96.6196 -34.8717 -105.294 0 0.303691 0.911881 -0.276124 10.511 0.0351297
193 -132.618 173.796 -13.601 0 0.278905 0.954486 0.105676 10.511 0.0447617
