eventNumber clusterCharge clusterPE clusterMaxPE clusterChargeBalance clusterHits
2166 0.0363893 29.8377 3.69678 0.240779 22
2167 0.0667276 53.135 5.80803 0.212474 30
2168 0.0355257 28.9316 3.50511 0.224141 22
2170 0.0624214 49.427 4.11724 0.199481 31
2171 0.0640417 53.8046 9.06544 0.226901 35
2172 0.0502874 40.1927 2.48756 0.181232 31
2173 0.0521811 45.8192 5.1871 0.215363 29
2174 0.0496577 42.3819 4.4701 0.196903 32
2175 0.0543016 46.0946 2.68521 0.15813 38
2176 0.0630758 51.8403 5.0339 0.19727 29
2177 0.0547737 46.1161 4.14639 0.187029 33
2178 0.0450083 39.8168 3.023 0.19622 28
2179 0.053207 44.1827 3.51357 0.193763 30
2180 0.039503 32.7169 4.19115 0.25592 17
2181 0.0478395 39.0407 3.91971 0.218743 25
2182 0.0650625 59.6462 15.2828 0.373594 18
2183 0.065332 51.495 4.46529 0.194955 31
2184 0.0399806 33.484 3.92195 0.225146 26
2185 0.0521322 44.4753 4.38452 0.219726 27
2186 0.0397984 32.2986 3.01233 0.203771 26
2187 0.0424435 35.0827 2.85473 0.195706 29
2188 0.0266979 21.7045 2.59343 0.262608 16
2189 0.0468702 39.3515 6.06015 0.260016 22
2190 0.0408194 31.813 4.8601 0.27433 18
2191 0.0596736 50.9772 8.34743 0.280177 20
2192 0.0450522 36.5133 4.6357 0.228697 27
2193 0.0448348 37.5838 4.27756 0.200603 30
2194 0.0742032 59.2543 5.28337 0.205553 28
2195 0.0447861 37.266 3.29734 0.214206 23
2196 0.0648431 53.516 10.9072 0.298738 23
2197 0.0489191 40.0765 5.65626 0.255363 24
2198 0.0270332 22.8597 2.8764 0.266299 17
2199 0.0740941 62.1431 7.52316 0.196173 33
2200 0.0452807 37.9914 4.23916 0.215771 27
2201 0.043006 34.7757 7.65478 0.270438 24
2202 0.0354805 28.215 5.6741 0.281386 22
2203 0.065814 54.8998 9.05604 0.280365 25
2204 0.0569543 48.9643 4.82181 0.218546 27
2205 0.0477154 39.0205 2.6495 0.170213 35
2206 0.0390742 33.8131 4.87027 0.233582 26
2207 0.0656749 53.947 4.1949 0.186197 36
2208 0.0597645 51.8243 3.2415 0.165191 36
2209 0.0470044 40.9118 3.83331 0.182289 33
2210 0.0570713 46.966 2.9888 0.171066 35
2211 0.0479168 39.3369 4.24041 0.194544 30
2212 0.031058 25.6969 2.915 0.227743 23
2213 0.0510129 42.6568 3.54192 0.191606 28
2214 0.035291 29.7361 4.72201 0.246716 21
2215 0.0520126 44.1931 2.59735 0.162443 38
2216 0.0344469 28.4617 3.08792 0.242225 22
2217 0.0397236 34.6006 2.93794 0.21303 23
2218 0.0374816 32.4264 2.36005 0.192316 32
2219 0.0635502 51.8683 5.79273 0.208304 32
2220 0.0144981 11.6853 2.06412 0.304558 12
2221 0.0417738 34.0258 4.1444 0.219197 26
2222 0.0404778 35.3811 6.56859 0.291133 22
2223 0.0469626 39.1067 3.5204 0.226305 28
2224 0.0680399 59.3907 7.24567 0.213223 37
2225 0.0711238 59.9701 3.25588 0.153517 39
2226 0.0607301 52.3436 9.5864 0.244525 31
2227 0.0663893 56.788 4.46703 0.186444 38
2228 0.0435223 35.3356 2.52438 0.177939 31
2229 0.069971 57.2733 10.9535 0.276998 27
2230 0.045655 39.1877 6.48075 0.246629 27
2231 0.0627316 56.1461 6.72781 0.238106 27
2232 0.043553 35.1684 6.13657 0.234187 29
2233 0.0525336 43.0175 15.5374 0.432815 18
2235 0.0426167 35.2131 3.48714 0.208658 29
2236 0.033381 26.4838 4.42608 0.258074 21
2237 0.0566826 46.2605 4.57543 0.228521 28
2238 0.0595971 52.5275 4.50997 0.179984 38
2239 0.0478259 41.7128 8.18588 0.308167 19
2240 0.0407408 33.3411 5.33544 0.275591 18
2241 0.0081892 6.47806 2.3788 0.48707 5
2242 0.0438061 38.203 6.2841 0.221368 30
2243 0.0459703 36.1723 3.73111 0.208561 28
2244 0.0419178 36.8185 5.46774 0.249399 25
2245 0.0437607 37.3404 5.61781 0.28511 22
2246 0.0362559 31.5552 3.58295 0.210693 28
2247 0.0594634 50.5671 3.40485 0.194686 35
2248 0.0125634 10.6274 3.7563 0.454275 7
2249 0.0607008 54.3671 13.9054 0.33128 23
2252 0.0321371 27.2491 2.15014 0.2231 19
2253 0.0747959 61.6825 5.07721 0.192204 29
2254 0.0495001 42.6652 5.17204 0.219448 28
2255 0.0347875 30.63 5.30194 0.29298 17
2256 0.0543436 45.01 4.81106 0.19892 31
2257 0.0407963 35.4209 4.53952 0.230278 24
2258 0.0349964 29.6213 3.41662 0.214948 26
2259 0.0557451 47.044 3.85471 0.185056 33
2261 0.0355747 30.9124 3.25861 0.205921 26
2262 0.0318321 26.7332 4.01665 0.282835 18
2263 0.0459496 39.7229 3.62172 0.215944 26
2264 0.0557019 47.2513 5.57707 0.202413 32
2265 0.075721 65.9164 6.79272 0.201751 33
2266 0.0396839 32.9144 4.91164 0.249733 22
2268 0.0490081 41.3539 7.09035 0.264391 26
2269 0.0576831 50.9014 4.02292 0.206983 28
2270 0.0476753 40.3447 5.6909 0.247446 25
2271 0.0590266 44.4102 21.931 0.507527 18
2272 0.0403307 35.147 4.90541 0.237304 24
2273 0.0593778 49.6986 4.03102 0.185372 32
2274 0.0542196 44.7807 4.68782 0.210059 26
2275 0.0576254 49.2868 7.93851 0.265419 27
2276 0.0418705 35.1673 6.45731 0.263685 23
2277 0.0688377 61.9367 32.6332 0.539548 21
2278 0.051835 43.8053 3.106 0.178947 34
2279 0.0366242 30.465 2.59314 0.205438 25
2280 0.0287647 24.5528 8.87713 0.406273 14
2281 0.0526741 47.0724 5.64979 0.237087 26
2282 0.063786 55.6097 6.09417 0.185638 35
2283 0.0450274 39.3904 5.51668 0.215848 27
2284 0.0719579 56.853 8.0255 0.226245 34
2285 0.0488206 40.6884 5.79474 0.25111 24
2286 0.0571533 49.2593 12.4786 0.319552 22
2287 0.0431765 35.4467 5.60392 0.244193 27
2288 0.0340926 28.3776 2.39155 0.208819 23
2289 0.066175 60.7689 11.5166 0.268211 29
2290 0.0600323 50.4896 3.94944 0.174905 37
2291 0.0459703 39.6042 2.94239 0.182523 30
2293 0.0399095 35.0843 3.15823 0.193956 30
2294 0.0513571 43.2912 5.93451 0.245278 24
2295 0.0356081 31.1276 3.0628 0.245582 22
2296 0.0429927 35.2898 5.35344 0.271566 22
2297 0.0429989 36.5036 3.16012 0.205767 27
2298 0.0529058 44.6259 3.02365 0.16955 34
2299 0.0524633 44.5947 5.73972 0.22063 30
2300 0.0472329 40.4065 4.0736 0.218337 26
2301 0.0304576 26.2043 4.15387 0.255776 21
2302 0.048772 40.3591 2.96328 0.175665 32
2304 0.0364909 30.2396 3.48668 0.236131 20
2305 0.053714 46.2504 7.74146 0.309552 19
2306 0.0609 51.6381 2.90345 0.181274 35
2307 0.0334206 26.8497 1.96083 0.209748 22
2308 0.0564971 48.871 3.50031 0.177198 34
2309 0.0605844 51.4077 4.68226 0.18787 34
2310 0.0394729 32.9679 3.03205 0.202355 28
2311 0.0455094 38.8309 3.42602 0.204703 29
2312 0.0189649 16.5272 3.24259 0.332544 12
2313 0.0408958 34.706 9.50004 0.342663 17
2314 0.0076824 6.37195 1.63067 0.424859 7
2315 0.0802835 72.7347 42.0665 0.602482 19
2316 0.0517092 42.7476 4.17266 0.223906 29
2317 0.0337793 29.5692 8.13222 0.33524 18
2318 0.058833 47.9862 2.96552 0.179237 38
2319 0.0343373 30.2241 5.14802 0.27762 19
2320 0.0766682 61.0193 5.1577 0.181687 37
2321 0.0417397 38.6425 3.66901 0.222471 24
2322 0.0435525 37.6418 4.09219 0.203978 30
2323 0.0419218 35.0832 2.6531 0.197508 27
2324 0.0656562 56.2205 6.43797 0.226445 28
2325 0.0546334 46.1912 4.27041 0.175045 37
2327 0.049074 41.2261 3.77742 0.189361 31
2328 0.0587232 49.7905 3.65362 0.162917 40
2329 0.03326 28.2272 4.89934 0.248808 22
2330 0.0638286 51.1773 5.78925 0.2057 33
2331 0.034823 28.9375 3.24709 0.210125 27
2332 0.00698607 5.52247 1.51761 0.422718 6
2333 0.0544093 44.9546 3.36255 0.189534 30
2334 0.0425411 36.3111 4.27672 0.235065 22
2335 0.0716002 58.57 5.9068 0.208291 32
2336 0.0397931 33.6314 5.22317 0.269891 21
2337 0.0225571 19.0163 3.93576 0.311595 14
2338 0.0514616 45.7691 3.36821 0.177618 34
2339 0.0448979 39.3428 4.34233 0.224732 26
2340 0.0495043 44.1653 7.93294 0.304132 18
2341 0.0490427 40.9408 4.79091 0.221507 23
2342 0.0475449 39.1224 3.23491 0.211892 29
2343 0.0461151 37.7811 3.59168 0.201583 28
2344 0.0343752 28.1452 3.2059 0.222011 23
2345 0.0651688 52.9964 9.75508 0.253199 26
2346 0.0714532 57.879 9.17334 0.214286 32
2347 0.0363938 30.6681 3.73144 0.213373 26
2348 0.0357625 27.5633 12.6971 0.516843 11
2349 0.0485113 42.3822 4.33874 0.200288 29
2350 0.0674628 58.9211 5.64913 0.172458 43
2351 0.0364946 31.0205 2.62908 0.211017 25
2352 0.0480419 40.3929 6.62371 0.262646 23
2353 0.0501227 40.145 4.0822 0.181812 33
2354 0.0420364 33.4766 2.48673 0.188714 29
2355 0.0586449 51.4491 5.30686 0.210235 30
2356 0.0243671 20.2742 1.5554 0.23792 19
2357 0.0318335 26.9396 3.32524 0.247789 22
2358 0.0558191 45.7286 2.37877 0.156013 37
2359 0.0519097 41.7919 3.01738 0.170821 32
2360 0.047232 37.5314 4.24239 0.21874 24
2361 0.0607083 48.8756 3.92275 0.186998 37
2362 0.0721837 60.0654 11.4631 0.261004 27
2363 0.047059 40.4253 4.81153 0.222704 29
2364 0.0619985 51.6384 41.7354 0.813353 9
2365 0.0417922 36.5416 4.37207 0.216972 31
2366 0.0474698 43.1243 7.5048 0.265701 23
2367 0.0588836 48.5643 8.97032 0.295749 22
2368 0.0608577 56.9593 9.9294 0.284719 24
2369 0.0331323 26.2636 4.3797 0.276013 18
2370 0.0534551 45.0559 4.54139 0.192211 31
2371 0.0364319 30.543 4.6842 0.250667 21
2372 0.10172 83.658 7.08593 0.177212 37
2373 0.0312394 25.8208 4.41066 0.279569 17
2374 0.0531091 45.8022 5.12207 0.20513 30
2375 0.0699384 59.4625 7.1245 0.205478 30
2376 0.0596488 51.4897 3.7247 0.184289 32
2377 0.0591546 51.7576 6.15204 0.226291 27
2378 0.0350665 28.9955 4.333 0.231545 23
2379 0.0428224 35.9192 5.9111 0.246253 26
2380 0.0599591 48.4911 7.76386 0.25734 25
2382 0.0511651 43.7397 4.17794 0.212627 31
2383 0.0286255 23.8897 2.7955 0.231648 21
2384 0.0510877 41.3397 3.55378 0.186976 32
2385 0.0412239 33.9467 2.79777 0.201389 26
2386 0.0402402 32.8419 3.64243 0.200949 26
2387 0.0380502 32.4942 3.45401 0.194374 30
2388 0.0620776 50.9403 5.89194 0.235075 24
2389 0.0339044 28.5811 4.5088 0.2706 18
2390 0.0270981 22.6223 2.60392 0.242715 19
2392 0.0422028 37.3955 4.18445 0.21128 27
2393 0.0452692 35.8765 4.25055 0.22552 25
2394 0.0404781 33.566 2.5266 0.200253 27
2395 0.036607 29.9262 3.53296 0.238601 20
2396 0.034933 28.9697 3.33451 0.207085 25
2397 0.0558185 45.1543 10.2226 0.298951 22
2398 0.0498257 43.5153 7.39406 0.27105 24
2399 0.0447012 37.0424 2.34101 0.17364 32
2400 0.0574469 46.2879 5.32736 0.208052 30
2401 0.040787 32.8688 5.16851 0.261379 22
2402 0.0364017 31.1924 5.06304 0.288308 23
2403 0.0258048 21.5164 14.2206 0.671026 7
2404 0.0479137 40.7071 5.02403 0.211771 32
2406 0.0544586 46.0935 6.57229 0.212206 32
2407 0.0393652 33.9345 4.87961 0.219939 28
2408 0.0394819 33.7644 5.14627 0.230249 26
2409 0.0514174 42.8197 3.37133 0.188587 33
2410 0.0690299 56.683 4.98384 0.186846 37
2411 0.0408014 34.1708 3.31216 0.207401 24
2412 0.0535521 46.372 2.85651 0.167296 37
2413 0.057855 49.0495 5.2051 0.211465 30
2414 0.0592226 48.0342 5.62646 0.218381 30
2415 0.0469456 39.6471 8.39455 0.267621 25
2416 0.0378641 31.6314 2.36315 0.201414 25
2417 0.0116841 9.34616 1.98522 0.375689 8
2418 0.0501265 41.8663 3.91269 0.19648 30
2419 0.0496214 42.6873 4.41623 0.19791 29
2420 0.058493 48.284 3.66323 0.164162 38
2421 0.050589 41.9105 5.26256 0.214413 30
2422 0.0584358 50.8185 3.45567 0.174352 34
2423 0.0578051 48.8228 11.0364 0.271396 31
2424 0.0702013 56.0513 5.72875 0.193117 35
2425 0.0358675 30.7885 2.3159 0.190969 28
2426 0.0446066 36.9754 5.22552 0.220481 27
2427 0.0457684 39.5242 5.17659 0.224245 27
2428 0.0603493 49.0805 10.9376 0.289807 28
2429 0.036423 31.3645 6.81189 0.329746 18
2430 0.0495505 40.5464 4.80388 0.208898 29
2431 0.0287225 24.1952 2.07883 0.219176 23
2432 0.0478619 38.9362 4.86713 0.238015 22
2433 0.0353805 29.171 2.93519 0.218668 23
2434 0.0672846 58.0955 7.64933 0.229492 33
2435 0.05042 43.5027 3.76918 0.200176 29
2436 0.046611 38.3979 2.6499 0.178594 36
2437 0.0566895 45.6952 14.6296 0.37245 22
2438 0.0668989 53.8192 5.13883 0.168946 38
2440 0.0322735 26.5109 5.10068 0.265753 19
2441 0.0271192 22.1484 2.4458 0.233038 19
2442 0.0532135 43.2642 5.36495 0.247022 25
2443 0.0339379 29.2041 5.0058 0.251181 21
2444 0.0374891 31.998 4.00909 0.24589 22
2445 0.0408685 34.5789 7.83181 0.286792 23
2446 0.0641965 55.9431 18.0508 0.347614 29
2447 0.044829 37.2603 3.77113 0.212515 26
2448 0.056073 48.9631 4.2091 0.203916 30
2449 0.0493828 41.3171 7.17549 0.283474 20
2450 0.0221556 19.5117 5.02412 0.333216 13
2451 0.0437416 37.5071 3.23371 0.196932 29
2452 0.0676773 56.2456 3.4937 0.157251 46
2453 0.0503856 42.0998 3.69741 0.172275 37
2454 0.0511594 45.7324 8.39386 0.306517 19
2455 0.0554345 45.6697 9.33448 0.266491 32
2456 0.011756 10.3712 2.84778 0.375478 10
2457 0.0465662 37.7648 6.93305 0.284119 23
2458 0.0368281 30.6151 2.3137 0.206289 26
2459 0.0350662 30.0274 3.13972 0.229847 23
2460 0.0416754 33.893 4.84019 0.24821 25
2461 0.0593008 48.6518 4.20724 0.206663 31
2462 0.0349402 30.4779 6.13269 0.344108 12
2463 0.0730812 61.6898 6.11274 0.185146 35
2464 0.0544153 45.1689 3.37008 0.170041 37
2465 0.0277781 23.1538 9.92806 0.458947 11
2466 0.0566724 46.2141 4.99378 0.201447 35
2467 0.0525171 42.6747 3.58485 0.189763 31
2468 0.0348471 28.6215 2.3418 0.211296 25
2469 0.0380118 31.253 3.5456 0.22608 25
2470 0.0584044 49.087 4.9838 0.202393 32
2471 0.0526672 47.2541 5.62193 0.243517 28
2472 0.048729 43.0911 11.4332 0.34257 23
2473 0.0618691 50.8311 4.56008 0.191819 31
2474 0.0467964 39.0156 4.0381 0.207368 25
2475 0.0451519 38.2245 2.92988 0.179996 32
2476 0.0272684 22.7404 3.78046 0.296902 15
2477 0.0269047 26.5461 4.01747 0.27691 16
2478 0.0472628 38.4523 3.77451 0.185088 32
2479 0.0481396 39.4394 14.9576 0.415641 18
2480 0.0272685 22.6012 5.07704 0.310403 14
2481 0.045596 39.2222 3.90115 0.211217 30
2482 0.0463486 38.7652 4.13801 0.201041 28
2483 0.0376259 29.814 3.77902 0.226978 23
2484 0.0520715 42.7239 5.02654 0.237583 26
2485 0.0393004 33.1919 4.09231 0.229781 22
2486 0.0510681 45.2418 3.26323 0.184406 31
2488 0.0378467 32.7357 3.1763 0.204007 27
2489 0.0503772 43.0459 6.09932 0.268594 21
2490 0.0401683 34.0236 4.82052 0.226977 24
2491 0.0335696 27.8506 4.55888 0.230343 25
2492 0.0386919 33.2778 2.81421 0.187651 28
2494 0.0754558 64.7371 12.2843 0.243212 34
2495 0.0483889 42.2201 7.1297 0.266139 24
2496 0.0435791 34.6091 3.48258 0.218714 27
2497 0.0391182 34.362 3.12152 0.208569 25
2498 0.0469467 37.4914 4.48184 0.238581 23
2499 0.0521254 43.7 5.71373 0.242005 22
2500 0.0161053 13.5666 1.97967 0.286996 13
2501 0.0387491 31.9492 2.648 0.207078 25
2502 0.0523873 45.9323 4.56814 0.186338 34
2503 0.0518361 45.4181 7.46831 0.245372 25
2504 0.0450519 37.7114 5.44493 0.240422 23
2505 0.0334034 27.9017 5.13121 0.284015 19
2506 0.0433744 38.4162 2.90775 0.172186 33
2507 0.045496 36.6582 4.68592 0.252986 23
2508 0.0727118 60.6117 4.33819 0.174906 38
2509 0.0519077 43.378 4.81899 0.210309 28
2511 0.0518299 43.8806 7.78385 0.262993 24
2512 0.0347133 29.96 5.60229 0.29513 18
2513 0.0624975 55.2817 6.40094 0.186017 38
2514 0.0437773 36.1892 12.58 0.429204 13
2515 0.0498352 40.6499 3.34237 0.185528 30
2516 0.0498368 42.6804 8.73994 0.269761 21
2517 0.0429873 35.6006 3.26616 0.214157 27
2518 0.0377088 32.9159 5.2323 0.261405 22
2519 0.0466948 36.9828 5.85276 0.26444 21
2520 0.044016 36.18 3.35499 0.218169 25
2521 0.0571638 46.1812 11.3553 0.35438 21
2522 0.0386824 32.0251 5.03187 0.244888 24
2523 0.0597273 49.2122 13.3182 0.325557 25
2524 0.0621842 54.7578 6.3847 0.206617 35
2525 0.0461231 37.8009 3.90228 0.23416 23
2526 0.0573848 47.4852 6.43859 0.232648 31
2527 0.0421843 39.2702 3.73154 0.208619 27
2528 0.0566828 46.5938 3.88147 0.18361 31
2529 0.0493924 40.5719 6.15545 0.227187 26
2530 0.039612 34.4757 5.33769 0.248603 23
2531 0.0564927 46.7681 12.9052 0.382211 18
2532 0.0587412 48.6454 4.25347 0.198385 31
2533 0.0455305 39.3904 7.20312 0.276983 20
2534 0.0370234 31.416 3.5966 0.220618 24
2535 0.0467087 37.8044 6.9674 0.258677 22
2536 0.038623 31.8312 6.4424 0.269434 22
2537 0.0381568 33.7658 6.82923 0.258822 25
2538 0.0506882 41.5697 5.8549 0.209501 31
2539 0.0462723 40.1474 4.44308 0.226928 28
2540 0.0244067 20.3179 3.48359 0.288399 15
2541 0.0368265 31.9657 4.54387 0.210739 29
2542 0.043192 35.9676 6.34197 0.291601 17
2543 0.0659681 55.0947 4.64212 0.196537 33
2544 0.0528498 41.4601 6.3452 0.226892 30
2545 0.043214 34.7173 3.18655 0.198508 24
2546 0.038059 30.0178 4.72943 0.246136 22
2547 0.0622473 52.495 5.0351 0.187809 38
2548 0.0191134 16.0326 2.02106 0.286028 12
2549 0.0529209 44.0782 6.76478 0.265958 23
2550 0.0647955 56.0938 6.29589 0.215279 32
2551 0.0449116 38.3715 5.29242 0.244866 24
2552 0.0465862 39.32 4.00841 0.209235 28
2553 0.0353408 30.4397 3.38827 0.206688 28
2554 0.0556766 45.3089 6.73736 0.274735 19
2555 0.0477142 39.9203 5.14182 0.226228 26
2556 0.049549 43.6747 7.5364 0.248763 29
2557 0.0631136 51.2953 5.61208 0.214916 32
2558 0.0433766 34.7459 4.91196 0.210691 27
2559 0.0382223 31.8307 3.11473 0.220543 24
2560 0.0500312 42.6096 8.78996 0.261107 25
2562 0.0248815 19.4096 5.21151 0.326964 16
2563 0.0486887 40.8724 4.69266 0.251606 25
2564 0.0826263 71.2496 7.03333 0.215392 33
2565 0.0464319 37.8705 3.46814 0.200525 29
2566 0.055203 47.546 5.66765 0.201695 30
2567 0.0689695 58.5875 6.89233 0.219568 30
2568 0.0358217 30.4737 4.49338 0.242365 23
2570 0.0301802 23.8573 2.38841 0.24354 18
2571 0.0488912 42.9627 6.13649 0.218382 30
2572 0.0369483 31.8672 4.67406 0.227611 27
2573 0.0568228 46.6499 4.84493 0.200017 29
2574 0.0526589 43.6115 3.83642 0.192857 30
2575 0.0636726 51.8088 7.44588 0.258338 24
2576 0.071772 58.6935 7.30466 0.23003 28
2577 0.0487041 41.8255 5.0388 0.216957 29
2579 0.0526537 45.1375 3.7919 0.201553 31
2580 0.0512031 42.5531 3.06283 0.17038 33
2581 0.0498236 38.8338 8.50482 0.26239 25
2582 0.0501209 39.1523 4.17842 0.212359 26
2583 0.0401317 35.2112 6.20384 0.256436 24
2584 0.0060033 5.66532 1.41416 0.444792 5
2585 0.0602968 50.5551 6.65595 0.205967 36
2586 0.0441151 37.9492 4.3753 0.231214 25
2587 0.0496883 42.0058 5.79973 0.211825 29
2588 0.0518897 45.257 4.44247 0.204989 29
2589 0.017412 14.8552 4.1861 0.420244 9
2590 0.0411822 34.5745 5.28872 0.263069 20
2591 0.0191694 16.733 2.66893 0.323442 13
2592 0.0642402 54.6761 9.85389 0.27213 25
2593 0.02645 22.7612 2.56486 0.23009 20
2594 0.0627051 55.0929 3.91314 0.197925 34
2595 0.0460439 36.3355 4.15724 0.204513 29
2597 0.0376826 30.6885 10.7515 0.422972 15
2598 0.0474155 40.3974 7.28884 0.234805 29
2599 0.0366467 31.7642 7.27307 0.295797 22
2601 0.0344627 30.1749 3.68087 0.239406 22
2602 0.0414103 37.154 9.94862 0.350036 17
2603 0.0453216 36.3117 3.61403 0.215844 23
2604 0.0395913 33.4393 2.77976 0.215757 24
2605 0.0741374 60.235 5.13087 0.184287 37
2606 0.0369947 31.5629 8.00456 0.370433 14
2607 0.0515503 45.6274 7.90299 0.234905 30
2608 0.0570686 49.7277 8.97966 0.272911 22
2609 0.0598513 52.0124 7.44842 0.220298 30
2610 0.059458 49.6478 4.28848 0.202256 30
2611 0.0489813 40.0235 5.05842 0.209098 28
2612 0.0419466 35.7904 5.01286 0.243477 26
2613 0.0465159 38.6752 6.97408 0.281294 21
2614 0.0593239 53.0257 5.24262 0.215139 31
2615 0.0310445 25.0792 2.95285 0.232636 21
2616 0.0417198 34.9986 5.15372 0.234647 24
2617 0.0620954 48.759 9.12221 0.330466 18
2618 0.0385056 31.6492 3.89787 0.253352 20
2619 0.0408249 33.9177 6.39476 0.258925 23
2620 0.05627 47.7141 4.41018 0.198799 33
2621 0.0449108 37.7458 4.68063 0.214323 26
2622 0.0223581 19.5552 2.90625 0.268919 17
2623 0.0348603 27.8768 3.92389 0.229969 24
2624 0.0510773 44.1347 5.05166 0.202321 28
2625 0.0800734 67.1633 10.6375 0.268958 31
2626 0.0414628 36.719 5.50674 0.224546 27
2627 0.0618768 49.7424 3.62649 0.175653 36
2628 0.0398638 34.3381 2.93666 0.234166 21
2629 0.0559126 47.1788 7.62092 0.282653 23
2631 0.0433337 35.7771 3.89119 0.215446 28
2632 0.0382094 33.2074 2.93543 0.194082 28
2633 0.0459097 38.7141 3.96259 0.212812 27
2634 0.0488542 40.7629 4.98652 0.223612 28
2635 0.035564 34.4368 5.69797 0.261005 24
2636 0.0309181 24.3272 5.34094 0.308719 15
2637 0.0375971 31.7579 2.37769 0.19341 26
2638 0.0495711 40.439 4.56083 0.220208 27
2639 0.0176147 16.0706 4.33748 0.398965 10
2640 0.0517508 44.3094 4.31917 0.231234 25
2641 0.0419219 35.6478 9.23879 0.347143 16
2642 0.0337308 29.1696 3.39871 0.260054 17
2643 0.0476471 39.0576 6.41369 0.25879 23
2644 0.0502386 39.7986 5.05936 0.205215 33
2645 0.0442181 35.252 4.47542 0.240439 22
2646 0.031729 27.0729 3.05433 0.241781 20
2647 0.0540542 45.5585 4.63174 0.194183 33
2648 0.0547504 46.633 6.28808 0.253957 27
2649 0.0454241 37.633 4.45485 0.209047 30
2650 0.0629308 53.7611 10.8984 0.27648 29
2651 0.0244816 19.2695 3.29587 0.295233 15
2652 0.0388634 34.7859 7.15689 0.273018 24
2653 0.0542845 44.1034 8.57077 0.251062 27
2654 0.0557676 45.4942 3.95886 0.185534 35
2655 0.0452397 37.9971 3.92354 0.221508 24
2656 0.0399254 32.9602 6.29915 0.307933 18
2657 0.0618484 50.8201 5.97322 0.209341 35
2658 0.0515562 45.0796 3.63033 0.197258 31
2659 0.0560297 47.8625 7.91156 0.279434 24
2660 0.0487437 40.6718 2.56737 0.175184 34
2661 0.0541611 45.7339 4.17879 0.209045 26
2662 0.0472309 39.546 4.17383 0.186621 31
2663 0.0645866 55.6759 5.93221 0.21719 31
2664 0.0403904 35.2244 4.68187 0.214069 25
2665 0.0489113 40.3557 3.41376 0.201538 29
2666 0.0482229 40.0166 4.29876 0.200537 30
2667 0.0529892 41.6635 8.22573 0.34831 15
2668 0.0716016 62.7499 5.62946 0.195208 36
2669 0.0391319 32.221 4.81485 0.271154 18
2670 0.0560925 44.5391 12.7856 0.359363 18
2671 0.0620943 53.99 5.3634 0.194517 34
2672 0.057299 47.1957 6.60194 0.204676 35
2673 0.04027 32.7435 2.5372 0.20165 25
2674 0.0562963 46.875 4.26455 0.189909 33
2675 0.0775325 66.8228 9.31606 0.215731 34
2676 0.00652406 5.73505 1.79528 0.478823 5
2677 0.0591739 49.2801 3.60256 0.176037 33
2678 0.0265757 23.214 5.08029 0.32649 16
2679 0.0667932 56.6023 6.16929 0.2406 24
2680 0.0267337 22.825 4.70838 0.29385 17
2681 0.0488998 40.4595 1.97037 0.166878 37
2682 0.0660702 53.0315 15.0761 0.333452 30
2683 0.0318864 27.5125 2.72494 0.226861 21
2684 0.112173 91.8095 73.4501 0.797004 19
2685 0.0521037 43.3955 4.8161 0.212433 29
2686 0.0560004 46.6721 7.06246 0.247607 31
2687 0.0622867 53.1562 4.95265 0.215595 26
2688 0.0700846 57.8342 16.7782 0.388456 17
2689 0.0342232 29.4751 3.72463 0.233816 22
2690 0.0346995 29.0076 3.45329 0.224874 21
2691 0.0470488 38.984 8.31252 0.264319 27
2692 0.0613103 50.3735 4.20824 0.19353 38
2693 0.00569158 4.61211 0.948925 0.47231 6
2694 0.0629634 50.865 5.69325 0.218755 34
2696 0.0524773 44.9627 3.16578 0.1683 36
2697 0.0671285 56.9704 6.78356 0.216432 29
2698 0.0414335 33.1314 6.85556 0.26669 21
2699 0.0417165 35.0386 4.08282 0.210574 27
2700 0.0694868 56.0144 4.73711 0.205552 32
2701 0.0630507 52.115 3.02418 0.172534 36
2702 0.0355455 33.6214 10.1644 0.392935 15
2703 0.0514882 43.7456 6.13726 0.217786 35
2704 0.0332562 28.6781 2.52914 0.210556 23
2705 0.0505033 40.7516 4.72364 0.221365 27
2706 0.0716178 57.4973 7.38489 0.213602 32
2707 0.0492771 41.3836 3.65069 0.179279 31
2708 0.0596338 50.023 4.59598 0.177421 41
2709 0.0366121 31.1909 3.89358 0.240605 22
2710 0.0472961 41.4166 3.86648 0.207157 27
2711 0.0560523 46.5538 3.82557 0.189413 33
2712 0.0454732 36.8455 4.46502 0.250283 20
2713 0.0540369 46.5342 12.0565 0.350592 22
2714 0.0189081 16.4162 2.66031 0.291289 14
2715 0.0420451 37.2021 4.17965 0.226463 26
2716 0.0474182 39.9455 4.64705 0.233303 25
2717 0.0395779 32.5134 3.57737 0.22059 25
2718 0.0469437 37.3434 4.1675 0.209755 27
2719 0.0507415 43.6517 6.36742 0.247673 27
2720 0.0363272 33.1785 2.40496 0.194394 30
2721 0.0923447 77.7103 10.0008 0.182957 46
2722 0.0333987 28.4589 5.62468 0.291353 18
2723 0.0651332 50.7606 19.0875 0.413809 18
2724 0.0337255 29.7733 3.92804 0.253561 21
2725 0.0481253 40.5137 3.31181 0.188547 32
2726 0.0720368 58.8535 8.1643 0.216544 32
2727 0.0475604 39.2653 4.32826 0.213271 28
2728 0.0392276 33.222 3.72172 0.21867 26
2729 0.0305663 24.3558 3.58633 0.304861 15
